cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,instance,age_group_sort,develop_type,link,cases,MU,SD,prob,z,p,odds,odds_order,odds_symbol,link_label,link_label_p,d_type_order,image_from,image_to,p_display,p_display_inverse,link_color
Alcohol,Anemia,Alcohol-->Anemia,0,All Sex,< 40,39,2,overall,383,4681,12.221932114882506,19.439538147229193,0.83,-27,0,Very Likely,1,+,Prob: 0.83% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Alcohol.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/Anemia.jpg,0.001,1000,#255C11
Coagulopathy,AR,Coagulopathy-->AR,0,All Sex,40 to 60,1,3,overall,489,14713,30.0879345603272,52.87491461865575,0.01,12.2,0,Very Unlikely,3,-,Prob: 0.01% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AR.jpg,0.001,1000,#941212
Coagulopathy,AR,Coagulopathy-->AR,0,All Sex,40 to 60,1,3,from,17,373,21.941176470588236,23.40798631940415,0.27,3.7,0.002,Very Unlikely,3,-,Prob: 0.27% | p: 0.002 | -,p value: 0.002 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AR.jpg,0.002,500,#941212
Coagulopathy,AR,Coagulopathy-->AR,0,All Sex,All Age,25,1,overall,577,69302,120.10745233968804,216.3153776332515,0.04,10.6,0,Very Unlikely,3,-,Prob: 0.04% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AR.jpg,0.001,1000,#941212
Coagulopathy,AR,Coagulopathy-->AR,0,All Sex,All Age,25,1,from,23,2075,90.21739130434783,104.00915891564513,1.2,3,0.006,Very Unlikely,3,-,Prob: 1.20% | p: 0.006 | -,p value: 0.006 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AR.jpg,0.006,166.66666666666666,#941212
Coagulopathy,AR,Coagulopathy-->AR,0,F,> 60,7,4,overall,508,24451,48.131889763779526,84.94760147771233,0.03,10.9,0,Very Unlikely,3,-,Prob: 0.03% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AR.jpg,0.001,1000,#941212
Coagulopathy,AR,Coagulopathy-->AR,0,F,> 60,7,4,from,19,518,27.263157894736842,31.313543582544384,1.35,2.8,0.011,Very Unlikely,3,-,Prob: 1.35% | p: 0.011 | -,p value: 0.011 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AR.jpg,0.011,90.90909090909092,#941212
Coagulopathy,AR,Coagulopathy-->AR,0,F,40 to 60,1,3,overall,424,7467,17.610849056603772,24.472534423744737,0.01,14,0,Very Unlikely,3,-,Prob: 0.01% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AR.jpg,0.001,1000,#941212
Coagulopathy,AR,Coagulopathy-->AR,0,F,40 to 60,1,3,from,15,202,13.466666666666667,14.22204861005146,0.5,3.4,0.004,Very Unlikely,3,-,Prob: 0.50% | p: 0.004 | -,p value: 0.004 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AR.jpg,0.004,250,#941212
Coagulopathy,AR,Coagulopathy-->AR,0,F,All Age,8,1,overall,546,34920,63.956043956043956,105.21942947740376,0.02,12.4,0,Very Unlikely,3,-,Prob: 0.02% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AR.jpg,0.001,1000,#941212
Coagulopathy,AR,Coagulopathy-->AR,0,F,All Age,8,1,from,22,763,34.68181818181818,43.84864266090187,1.05,2.9,0.01,Very Unlikely,3,-,Prob: 1.05% | p: 0.010 | -,p value: 0.010 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AR.jpg,0.01,100,#941212
Coagulopathy,AR,Coagulopathy-->AR,0,M,< 40,1,2,overall,262,1679,6.408396946564886,9.638941915573069,0.06,9.1,0,Very Unlikely,3,-,Prob: 0.06% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AR.jpg,0.001,1000,#941212
Coagulopathy,AR,Coagulopathy-->AR,0,M,< 40,1,2,from,12,96,8,8.29019135649309,1.04,2.9,0.014,Very Unlikely,3,-,Prob: 1.04% | p: 0.014 | -,p value: 0.014 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AR.jpg,0.014,71.42857142857143,#941212
Coagulopathy,AR,Coagulopathy-->AR,0,M,> 60,16,4,overall,493,25457,51.6369168356998,96.7984034517098,0.06,8.2,0,Very Unlikely,3,-,Prob: 0.06% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AR.jpg,0.001,1000,#941212
Coagulopathy,AR,Coagulopathy-->AR,0,M,> 60,16,4,from,22,1045,47.5,48.2589739989214,1.53,3.1,0.006,Very Unlikely,3,-,Prob: 1.53% | p: 0.006 | -,p value: 0.006 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AR.jpg,0.006,166.66666666666666,#941212
Coagulopathy,AR,Coagulopathy-->AR,0,M,All Age,17,1,overall,539,34382,63.788497217068645,122.98907293230812,0.05,8.8,0,Very Unlikely,3,-,Prob: 0.05% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AR.jpg,0.001,1000,#941212
Coagulopathy,AR,Coagulopathy-->AR,0,M,All Age,17,1,from,22,1312,59.63636363636363,63.59360963294336,1.3,3.1,0.005,Very Unlikely,3,-,Prob: 1.30% | p: 0.005 | -,p value: 0.005 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AR.jpg,0.005,200,#941212
Coagulopathy,AS,Coagulopathy-->AS,0,All Sex,< 40,12,2,overall,383,4681,12.221932114882506,19.439538147229193,0.26,0.2,0.823,Neutral,2,o,Prob: 0.26% | p: 0.823 | o,p value: 0.823 Neutral,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.823,1.2150668286755772,#BFBA1B
Coagulopathy,AS,Coagulopathy-->AS,0,All Sex,< 40,12,2,from,17,139,8.176470588235293,10.094771506314835,8.63,-1.6,0.138,Neutral,2,o,Prob: 8.63% | p: 0.138 | o,p value: 0.138 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.138,7.246376811594202,#BFBA1B
Coagulopathy,AS,Coagulopathy-->AS,0,All Sex,> 60,10,4,overall,547,49908,91.23948811700183,169.02142194170352,0.02,11.2,0,Very Unlikely,3,-,Prob: 0.02% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.001,1000,#941212
Coagulopathy,AS,Coagulopathy-->AS,0,All Sex,> 60,10,4,from,23,1563,67.95652173913044,75.20244088209176,0.64,3.7,0.001,Very Unlikely,3,-,Prob: 0.64% | p: 0.001 | -,p value: 0.001 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.001,1000,#941212
Coagulopathy,AS,Coagulopathy-->AS,0,All Sex,All Age,22,1,overall,577,69302,120.10745233968804,216.3153776332515,0.03,10.9,0,Very Unlikely,3,-,Prob: 0.03% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.001,1000,#941212
Coagulopathy,AS,Coagulopathy-->AS,0,All Sex,All Age,22,1,from,23,2075,90.21739130434783,104.00915891564513,1.06,3.1,0.005,Very Unlikely,3,-,Prob: 1.06% | p: 0.005 | -,p value: 0.005 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.005,200,#941212
Coagulopathy,AS,Coagulopathy-->AS,0,F,< 40,5,2,overall,335,3002,8.961194029850747,12.76790694169646,0.17,5.7,0,Very Unlikely,3,-,Prob: 0.17% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.001,1000,#941212
Coagulopathy,AS,Coagulopathy-->AS,0,F,< 40,5,2,from,16,43,2.6875,2.441823089414956,11.63,-3.8,0.002,Very Likely,1,+,Prob: 11.63% | p: 0.002 | +,p value: 0.002 Very Likely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.002,500,#255C11
Coagulopathy,AS,Coagulopathy-->AS,0,F,> 60,8,4,overall,508,24451,48.131889763779526,84.94760147771233,0.03,10.6,0,Very Unlikely,3,-,Prob: 0.03% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.001,1000,#941212
Coagulopathy,AS,Coagulopathy-->AS,0,F,> 60,8,4,from,19,518,27.263157894736842,31.313543582544384,1.54,2.7,0.015,Very Unlikely,3,-,Prob: 1.54% | p: 0.015 | -,p value: 0.015 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.015,66.66666666666667,#941212
Coagulopathy,AS,Coagulopathy-->AS,0,F,All Age,13,1,overall,546,34920,63.956043956043956,105.21942947740376,0.04,11.3,0,Very Unlikely,3,-,Prob: 0.04% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.001,1000,#941212
Coagulopathy,AS,Coagulopathy-->AS,0,F,All Age,13,1,from,22,763,34.68181818181818,43.84864266090187,1.7,2.3,0.031,Very Unlikely,3,-,Prob: 1.70% | p: 0.031 | -,p value: 0.031 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.031,32.25806451612903,#941212
Coagulopathy,AS,Coagulopathy-->AS,0,M,< 40,7,2,overall,262,1679,6.408396946564886,9.638941915573069,0.42,-1,0.321,Neutral,2,o,Prob: 0.42% | p: 0.321 | o,p value: 0.321 Neutral,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.321,3.115264797507788,#BFBA1B
Coagulopathy,AS,Coagulopathy-->AS,0,M,< 40,7,2,from,12,96,8,8.29019135649309,7.29,0.4,0.684,Neutral,2,o,Prob: 7.29% | p: 0.684 | o,p value: 0.684 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.684,1.461988304093567,#BFBA1B
Coagulopathy,AS,Coagulopathy-->AS,0,M,> 60,2,4,overall,493,25457,51.6369168356998,96.7984034517098,0.01,11.4,0,Very Unlikely,3,-,Prob: 0.01% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.001,1000,#941212
Coagulopathy,AS,Coagulopathy-->AS,0,M,> 60,2,4,from,22,1045,47.5,48.2589739989214,0.19,4.4,0,Very Unlikely,3,-,Prob: 0.19% | p: 0.000 | -,p value: 0.000 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.001,1000,#941212
Coagulopathy,AS,Coagulopathy-->AS,0,M,All Age,9,1,overall,539,34382,63.788497217068645,122.98907293230812,0.03,10.3,0,Very Unlikely,3,-,Prob: 0.03% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.001,1000,#941212
Coagulopathy,AS,Coagulopathy-->AS,0,M,All Age,9,1,from,22,1312,59.63636363636363,63.59360963294336,0.69,3.7,0.001,Very Unlikely,3,-,Prob: 0.69% | p: 0.001 | -,p value: 0.001 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/AS.jpg,0.001,1000,#941212
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,All Sex,> 60,70,4,overall,547,49908,91.23948811700183,169.02142194170352,0.14,2.9,0.003,Very Unlikely,3,-,Prob: 0.14% | p: 0.003 | -,p value: 0.003 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.003,333.3333333333333,#941212
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,All Sex,> 60,70,4,from,23,1563,67.95652173913044,75.20244088209176,4.48,-0.1,0.897,Neutral,2,o,Prob: 4.48% | p: 0.897 | o,p value: 0.897 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.897,1.1148272017837235,#BFBA1B
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,All Sex,40 to 60,19,3,overall,489,14713,30.0879345603272,52.87491461865575,0.13,4.6,0,Very Unlikely,3,-,Prob: 0.13% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.001,1000,#941212
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,All Sex,40 to 60,19,3,from,17,373,21.941176470588236,23.40798631940415,5.09,0.5,0.612,Neutral,2,o,Prob: 5.09% | p: 0.612 | o,p value: 0.612 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.612,1.6339869281045751,#BFBA1B
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,All Sex,All Age,89,1,overall,577,69302,120.10745233968804,216.3153776332515,0.13,3.5,0.001,Very Unlikely,3,-,Prob: 0.13% | p: 0.001 | -,p value: 0.001 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.001,1000,#941212
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,All Sex,All Age,89,1,from,23,2075,90.21739130434783,104.00915891564513,4.29,0.1,0.956,Neutral,2,o,Prob: 4.29% | p: 0.956 | o,p value: 0.956 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.956,1.0460251046025104,#BFBA1B
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,F,> 60,3,4,overall,508,24451,48.131889763779526,84.94760147771233,0.01,12,0,Very Unlikely,3,-,Prob: 0.01% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.001,1000,#941212
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,F,> 60,3,4,from,19,518,27.263157894736842,31.313543582544384,0.58,3.4,0.003,Very Unlikely,3,-,Prob: 0.58% | p: 0.003 | -,p value: 0.003 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.003,333.3333333333333,#941212
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,F,40 to 60,4,3,overall,424,7467,17.610849056603772,24.472534423744737,0.05,11.5,0,Very Unlikely,3,-,Prob: 0.05% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.001,1000,#941212
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,F,40 to 60,4,3,from,15,202,13.466666666666667,14.22204861005146,1.98,2.6,0.022,Very Unlikely,3,-,Prob: 1.98% | p: 0.022 | -,p value: 0.022 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.022,45.45454545454546,#941212
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,F,All Age,7,1,overall,546,34920,63.956043956043956,105.21942947740376,0.02,12.6,0,Very Unlikely,3,-,Prob: 0.02% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.001,1000,#941212
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,F,All Age,7,1,from,22,763,34.68181818181818,43.84864266090187,0.92,3,0.007,Very Unlikely,3,-,Prob: 0.92% | p: 0.007 | -,p value: 0.007 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.007,142.85714285714286,#941212
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,M,> 60,67,4,overall,493,25457,51.6369168356998,96.7984034517098,0.26,-3.5,0,Very Likely,1,+,Prob: 0.26% | p: 0.000 | +,p value: 0.000 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.001,1000,#255C11
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,M,> 60,67,4,from,22,1045,47.5,48.2589739989214,6.41,-1.9,0.072,Neutral,2,o,Prob: 6.41% | p: 0.072 | o,p value: 0.072 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.072,13.88888888888889,#BFBA1B
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,M,40 to 60,15,3,overall,424,7246,17.089622641509433,32.90305964703321,0.21,1.3,0.192,Neutral,2,o,Prob: 0.21% | p: 0.192 | o,p value: 0.192 Neutral,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.192,5.208333333333333,#BFBA1B
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,M,40 to 60,15,3,from,14,171,12.214285714285714,11.018715347629591,8.77,-0.9,0.361,Neutral,2,o,Prob: 8.77% | p: 0.361 | o,p value: 0.361 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.361,2.770083102493075,#BFBA1B
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,M,All Age,82,1,overall,539,34382,63.788497217068645,122.98907293230812,0.24,-3.4,0.001,Very Likely,1,+,Prob: 0.24% | p: 0.001 | +,p value: 0.001 Very Likely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.001,1000,#255C11
Coagulopathy,BloodLoss,Coagulopathy-->BloodLoss,0,M,All Age,82,1,from,22,1312,59.63636363636363,63.59360963294336,6.25,-1.6,0.114,Neutral,2,o,Prob: 6.25% | p: 0.114 | o,p value: 0.114 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BloodLoss.jpg,0.114,8.771929824561402,#BFBA1B
Coagulopathy,BP,Coagulopathy-->BP,0,All Sex,< 40,8,2,overall,383,4681,12.221932114882506,19.439538147229193,0.17,4.3,0,Very Unlikely,3,-,Prob: 0.17% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.001,1000,#941212
Coagulopathy,BP,Coagulopathy-->BP,0,All Sex,< 40,8,2,from,17,139,8.176470588235293,10.094771506314835,5.76,0.1,0.943,Neutral,2,o,Prob: 5.76% | p: 0.943 | o,p value: 0.943 Neutral,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.943,1.0604453870625663,#BFBA1B
Coagulopathy,BP,Coagulopathy-->BP,0,All Sex,> 60,30,4,overall,547,49908,91.23948811700183,169.02142194170352,0.06,8.5,0,Very Unlikely,3,-,Prob: 0.06% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.001,1000,#941212
Coagulopathy,BP,Coagulopathy-->BP,0,All Sex,> 60,30,4,from,23,1563,67.95652173913044,75.20244088209176,1.92,2.4,0.024,Very Unlikely,3,-,Prob: 1.92% | p: 0.024 | -,p value: 0.024 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.024,41.666666666666664,#941212
Coagulopathy,BP,Coagulopathy-->BP,0,All Sex,40 to 60,9,3,overall,489,14713,30.0879345603272,52.87491461865575,0.06,8.8,0,Very Unlikely,3,-,Prob: 0.06% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.001,1000,#941212
Coagulopathy,BP,Coagulopathy-->BP,0,All Sex,40 to 60,9,3,from,17,373,21.941176470588236,23.40798631940415,2.41,2.3,0.037,Very Unlikely,3,-,Prob: 2.41% | p: 0.037 | -,p value: 0.037 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.037,27.027027027027028,#941212
Coagulopathy,BP,Coagulopathy-->BP,0,All Sex,All Age,47,1,overall,577,69302,120.10745233968804,216.3153776332515,0.07,8.1,0,Very Unlikely,3,-,Prob: 0.07% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.001,1000,#941212
Coagulopathy,BP,Coagulopathy-->BP,0,All Sex,All Age,47,1,from,23,2075,90.21739130434783,104.00915891564513,2.27,2,0.059,Very Unlikely,3,-,Prob: 2.27% | p: 0.059 | -,p value: 0.059 Very Unlikely,2,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.059,16.949152542372882,#941212
Coagulopathy,BP,Coagulopathy-->BP,0,F,< 40,3,2,overall,335,3002,8.961194029850747,12.76790694169646,0.1,8.5,0,Very Unlikely,3,-,Prob: 0.10% | p: 0.000 | -,p value: 0.000 Very Unlikely,1,https://www.aiinsights.solutions.iqvia.com/images/disease/Coagulopathy.jpg,https://www.aiinsights.solutions.iqvia.com/images/disease/BP.jpg,0.001,1000,#941212
