cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,develop_year,instance
Anemia,D,Anemia-->D,0,M,40 to 60,Within 5 years,4
Anemia,D,Anemia-->D,0,M,40 to 60,Within 10 years,4
Anemia,D,Anemia-->D,0,M,40 to 60,All Years,5
Anemia,D,Anemia-->D,0,M,All Age,Within 2 years,48
Anemia,D,Anemia-->D,0,M,All Age,Within 5 years,48
Anemia,D,Anemia-->D,0,M,All Age,Within 10 years,48
Anemia,D,Anemia-->D,0,M,All Age,All Years,49
Anemia,Drugs,Anemia-->Drugs,0,All Sex,> 60,Within 2 years,1
Anemia,Drugs,Anemia-->Drugs,0,All Sex,> 60,Within 5 years,1
Anemia,Drugs,Anemia-->Drugs,0,All Sex,> 60,Within 10 years,1
Anemia,Drugs,Anemia-->Drugs,0,All Sex,> 60,All Years,1
Anemia,Drugs,Anemia-->Drugs,0,All Sex,40 to 60,Within 5 years,1
Anemia,Drugs,Anemia-->Drugs,0,All Sex,40 to 60,Within 10 years,1
Anemia,Drugs,Anemia-->Drugs,0,All Sex,40 to 60,All Years,1
Anemia,Drugs,Anemia-->Drugs,0,All Sex,All Age,Within 2 years,1
Anemia,Drugs,Anemia-->Drugs,0,All Sex,All Age,Within 5 years,2
Anemia,Drugs,Anemia-->Drugs,0,All Sex,All Age,Within 10 years,2
Anemia,Drugs,Anemia-->Drugs,0,All Sex,All Age,All Years,2
Anemia,Drugs,Anemia-->Drugs,0,F,40 to 60,Within 5 years,1
Anemia,Drugs,Anemia-->Drugs,0,F,40 to 60,Within 10 years,1
Anemia,Drugs,Anemia-->Drugs,0,F,40 to 60,All Years,1
Anemia,Drugs,Anemia-->Drugs,0,F,All Age,Within 5 years,1
Anemia,Drugs,Anemia-->Drugs,0,F,All Age,Within 10 years,1
Anemia,Drugs,Anemia-->Drugs,0,F,All Age,All Years,1
Anemia,Drugs,Anemia-->Drugs,0,M,> 60,Within 2 years,1
Anemia,Drugs,Anemia-->Drugs,0,M,> 60,Within 5 years,1
Anemia,Drugs,Anemia-->Drugs,0,M,> 60,Within 10 years,1
Anemia,Drugs,Anemia-->Drugs,0,M,> 60,All Years,1
Anemia,Drugs,Anemia-->Drugs,0,M,All Age,Within 2 years,1
Anemia,Drugs,Anemia-->Drugs,0,M,All Age,Within 5 years,1
Anemia,Drugs,Anemia-->Drugs,0,M,All Age,Within 10 years,1
Anemia,Drugs,Anemia-->Drugs,0,M,All Age,All Years,1
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,All Sex,< 40,Within 2 years,18
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,All Sex,< 40,Within 5 years,19
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,All Sex,< 40,Within 10 years,19
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,All Sex,< 40,All Years,20
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,All Sex,> 60,Within 2 years,173
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,All Sex,> 60,Within 5 years,186
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,All Sex,> 60,Within 10 years,187
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,All Sex,> 60,All Years,187
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,All Sex,40 to 60,Within 2 years,33
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,All Sex,40 to 60,Within 5 years,38
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,All Sex,40 to 60,Within 10 years,38
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,All Sex,40 to 60,All Years,39
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,All Sex,All Age,Within 2 years,224
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,All Sex,All Age,Within 5 years,243
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,All Sex,All Age,Within 10 years,244
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,All Sex,All Age,All Years,246
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,F,< 40,Within 2 years,14
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,F,< 40,Within 5 years,15
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,F,< 40,Within 10 years,15
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,F,< 40,All Years,16
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,F,> 60,Within 2 years,86
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,F,> 60,Within 5 years,97
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,F,> 60,Within 10 years,98
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,F,> 60,All Years,98
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,F,40 to 60,Within 2 years,26
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,F,40 to 60,Within 5 years,31
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,F,40 to 60,Within 10 years,31
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,F,40 to 60,All Years,32
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,F,All Age,Within 2 years,126
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,F,All Age,Within 5 years,143
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,F,All Age,Within 10 years,144
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,F,All Age,All Years,146
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,M,< 40,Within 2 years,4
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,M,< 40,Within 5 years,4
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,M,< 40,Within 10 years,4
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,M,< 40,All Years,4
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,M,> 60,Within 2 years,87
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,M,> 60,Within 5 years,89
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,M,> 60,Within 10 years,89
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,M,> 60,All Years,89
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,M,40 to 60,Within 2 years,7
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,M,40 to 60,Within 5 years,7
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,M,40 to 60,Within 10 years,7
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,M,40 to 60,All Years,7
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,M,All Age,Within 2 years,98
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,M,All Age,Within 5 years,100
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,M,All Age,Within 10 years,100
Anemia,FluidsLytes,Anemia-->FluidsLytes,0,M,All Age,All Years,100
Anemia,G,Anemia-->G,0,All Sex,> 60,Within 2 years,2
Anemia,G,Anemia-->G,0,All Sex,> 60,Within 5 years,4
Anemia,G,Anemia-->G,0,All Sex,> 60,Within 10 years,4
Anemia,G,Anemia-->G,0,All Sex,> 60,All Years,4
Anemia,G,Anemia-->G,0,All Sex,All Age,Within 2 years,2
Anemia,G,Anemia-->G,0,All Sex,All Age,Within 5 years,4
Anemia,G,Anemia-->G,0,All Sex,All Age,Within 10 years,4
Anemia,G,Anemia-->G,0,All Sex,All Age,All Years,4
Anemia,G,Anemia-->G,0,M,> 60,Within 2 years,2
Anemia,G,Anemia-->G,0,M,> 60,Within 5 years,4
Anemia,G,Anemia-->G,0,M,> 60,Within 10 years,4
Anemia,G,Anemia-->G,0,M,> 60,All Years,4
Anemia,G,Anemia-->G,0,M,All Age,Within 2 years,2
Anemia,G,Anemia-->G,0,M,All Age,Within 5 years,4
Anemia,G,Anemia-->G,0,M,All Age,Within 10 years,4
Anemia,G,Anemia-->G,0,M,All Age,All Years,4
Anemia,HIV,Anemia-->HIV,0,All Sex,< 40,Within 2 years,1
Anemia,HIV,Anemia-->HIV,0,All Sex,< 40,Within 5 years,1
Anemia,HIV,Anemia-->HIV,0,All Sex,< 40,Within 10 years,1
Anemia,HIV,Anemia-->HIV,0,All Sex,< 40,All Years,1
Anemia,HIV,Anemia-->HIV,0,All Sex,All Age,Within 2 years,1
Anemia,HIV,Anemia-->HIV,0,All Sex,All Age,Within 5 years,1
Anemia,HIV,Anemia-->HIV,0,All Sex,All Age,Within 10 years,1
Anemia,HIV,Anemia-->HIV,0,All Sex,All Age,All Years,1
Anemia,HIV,Anemia-->HIV,0,F,< 40,Within 2 years,1
Anemia,HIV,Anemia-->HIV,0,F,< 40,Within 5 years,1
Anemia,HIV,Anemia-->HIV,0,F,< 40,Within 10 years,1
Anemia,HIV,Anemia-->HIV,0,F,< 40,All Years,1
Anemia,HIV,Anemia-->HIV,0,F,All Age,Within 2 years,1
Anemia,HIV,Anemia-->HIV,0,F,All Age,Within 5 years,1
Anemia,HIV,Anemia-->HIV,0,F,All Age,Within 10 years,1
Anemia,HIV,Anemia-->HIV,0,F,All Age,All Years,1
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,< 40,Within 2 years,4
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,< 40,Within 5 years,4
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,< 40,Within 10 years,4
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,< 40,All Years,4
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,> 60,Within 2 years,2
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,> 60,Within 5 years,8
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,> 60,Within 10 years,8
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,> 60,All Years,8
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,40 to 60,Within 2 years,1
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,40 to 60,Within 5 years,7
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,40 to 60,Within 10 years,7
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,40 to 60,All Years,7
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,All Age,Within 2 years,7
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,All Age,Within 5 years,19
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,All Age,Within 10 years,19
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,All Sex,All Age,All Years,19
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,< 40,Within 2 years,3
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,< 40,Within 5 years,3
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,< 40,Within 10 years,3
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,< 40,All Years,3
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,> 60,Within 5 years,6
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,> 60,Within 10 years,6
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,> 60,All Years,6
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,40 to 60,Within 2 years,1
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,40 to 60,Within 5 years,7
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,40 to 60,Within 10 years,7
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,40 to 60,All Years,7
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,All Age,Within 2 years,4
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,All Age,Within 5 years,16
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,All Age,Within 10 years,16
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,F,All Age,All Years,16
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,M,< 40,Within 2 years,1
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,M,< 40,Within 5 years,1
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,M,< 40,Within 10 years,1
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,M,< 40,All Years,1
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,M,> 60,Within 2 years,2
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,M,> 60,Within 5 years,2
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,M,> 60,Within 10 years,2
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,M,> 60,All Years,2
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,M,All Age,Within 2 years,3
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,M,All Age,Within 5 years,3
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,M,All Age,Within 10 years,3
Anemia,Hypothyroid,Anemia-->Hypothyroid,0,M,All Age,All Years,3
Anemia,Liver,Anemia-->Liver,0,All Sex,< 40,Within 2 years,7
Anemia,Liver,Anemia-->Liver,0,All Sex,< 40,Within 5 years,8
Anemia,Liver,Anemia-->Liver,0,All Sex,< 40,Within 10 years,8
Anemia,Liver,Anemia-->Liver,0,All Sex,< 40,All Years,8
Anemia,Liver,Anemia-->Liver,0,All Sex,> 60,Within 2 years,14
Anemia,Liver,Anemia-->Liver,0,All Sex,> 60,Within 5 years,15
Anemia,Liver,Anemia-->Liver,0,All Sex,> 60,Within 10 years,15
Anemia,Liver,Anemia-->Liver,0,All Sex,> 60,All Years,15
Anemia,Liver,Anemia-->Liver,0,All Sex,40 to 60,Within 2 years,31
Anemia,Liver,Anemia-->Liver,0,All Sex,40 to 60,Within 5 years,31
Anemia,Liver,Anemia-->Liver,0,All Sex,40 to 60,Within 10 years,31
Anemia,Liver,Anemia-->Liver,0,All Sex,40 to 60,All Years,31
Anemia,Liver,Anemia-->Liver,0,All Sex,All Age,Within 2 years,52
Anemia,Liver,Anemia-->Liver,0,All Sex,All Age,Within 5 years,54
Anemia,Liver,Anemia-->Liver,0,All Sex,All Age,Within 10 years,54
Anemia,Liver,Anemia-->Liver,0,All Sex,All Age,All Years,54
Anemia,Liver,Anemia-->Liver,0,F,< 40,Within 2 years,5
Anemia,Liver,Anemia-->Liver,0,F,< 40,Within 5 years,6
Anemia,Liver,Anemia-->Liver,0,F,< 40,Within 10 years,6
Anemia,Liver,Anemia-->Liver,0,F,< 40,All Years,6
Anemia,Liver,Anemia-->Liver,0,F,> 60,Within 2 years,5
Anemia,Liver,Anemia-->Liver,0,F,> 60,Within 5 years,6
Anemia,Liver,Anemia-->Liver,0,F,> 60,Within 10 years,6
Anemia,Liver,Anemia-->Liver,0,F,> 60,All Years,6
Anemia,Liver,Anemia-->Liver,0,F,40 to 60,Within 2 years,29
Anemia,Liver,Anemia-->Liver,0,F,40 to 60,Within 5 years,29
Anemia,Liver,Anemia-->Liver,0,F,40 to 60,Within 10 years,29
Anemia,Liver,Anemia-->Liver,0,F,40 to 60,All Years,29
Anemia,Liver,Anemia-->Liver,0,F,All Age,Within 2 years,39
Anemia,Liver,Anemia-->Liver,0,F,All Age,Within 5 years,41
Anemia,Liver,Anemia-->Liver,0,F,All Age,Within 10 years,41
Anemia,Liver,Anemia-->Liver,0,F,All Age,All Years,41
Anemia,Liver,Anemia-->Liver,0,M,< 40,Within 2 years,2
Anemia,Liver,Anemia-->Liver,0,M,< 40,Within 5 years,2
Anemia,Liver,Anemia-->Liver,0,M,< 40,Within 10 years,2
Anemia,Liver,Anemia-->Liver,0,M,< 40,All Years,2
Anemia,Liver,Anemia-->Liver,0,M,> 60,Within 2 years,9
Anemia,Liver,Anemia-->Liver,0,M,> 60,Within 5 years,9
Anemia,Liver,Anemia-->Liver,0,M,> 60,Within 10 years,9
Anemia,Liver,Anemia-->Liver,0,M,> 60,All Years,9
Anemia,Liver,Anemia-->Liver,0,M,40 to 60,Within 2 years,2
Anemia,Liver,Anemia-->Liver,0,M,40 to 60,Within 5 years,2
Anemia,Liver,Anemia-->Liver,0,M,40 to 60,Within 10 years,2
Anemia,Liver,Anemia-->Liver,0,M,40 to 60,All Years,2
Anemia,Liver,Anemia-->Liver,0,M,All Age,Within 2 years,13
Anemia,Liver,Anemia-->Liver,0,M,All Age,Within 5 years,13
Anemia,Liver,Anemia-->Liver,0,M,All Age,Within 10 years,13
Anemia,Liver,Anemia-->Liver,0,M,All Age,All Years,13
Anemia,MHC,Anemia-->MHC,0,All Sex,< 40,Within 2 years,6
Anemia,MHC,Anemia-->MHC,0,All Sex,< 40,Within 5 years,8
Anemia,MHC,Anemia-->MHC,0,All Sex,< 40,Within 10 years,11
Anemia,MHC,Anemia-->MHC,0,All Sex,< 40,All Years,11
Anemia,MHC,Anemia-->MHC,0,All Sex,> 60,Within 2 years,104
Anemia,MHC,Anemia-->MHC,0,All Sex,> 60,Within 5 years,104
Anemia,MHC,Anemia-->MHC,0,All Sex,> 60,Within 10 years,104
Anemia,MHC,Anemia-->MHC,0,All Sex,> 60,All Years,104
Anemia,MHC,Anemia-->MHC,0,All Sex,40 to 60,Within 2 years,3
Anemia,MHC,Anemia-->MHC,0,All Sex,40 to 60,Within 5 years,5
Anemia,MHC,Anemia-->MHC,0,All Sex,40 to 60,Within 10 years,5
Anemia,MHC,Anemia-->MHC,0,All Sex,40 to 60,All Years,6
Anemia,MHC,Anemia-->MHC,0,All Sex,All Age,Within 2 years,113
Anemia,MHC,Anemia-->MHC,0,All Sex,All Age,Within 5 years,117
Anemia,MHC,Anemia-->MHC,0,All Sex,All Age,Within 10 years,120
Anemia,MHC,Anemia-->MHC,0,All Sex,All Age,All Years,121
Anemia,MHC,Anemia-->MHC,0,F,< 40,Within 2 years,6
Anemia,MHC,Anemia-->MHC,0,F,< 40,Within 5 years,8
Anemia,MHC,Anemia-->MHC,0,F,< 40,Within 10 years,11
Anemia,MHC,Anemia-->MHC,0,F,< 40,All Years,11
Anemia,MHC,Anemia-->MHC,0,F,> 60,Within 2 years,79
Anemia,MHC,Anemia-->MHC,0,F,> 60,Within 5 years,79
Anemia,MHC,Anemia-->MHC,0,F,> 60,Within 10 years,79
Anemia,MHC,Anemia-->MHC,0,F,> 60,All Years,79
Anemia,MHC,Anemia-->MHC,0,F,40 to 60,Within 2 years,3
Anemia,MHC,Anemia-->MHC,0,F,40 to 60,Within 5 years,4
Anemia,MHC,Anemia-->MHC,0,F,40 to 60,Within 10 years,4
Anemia,MHC,Anemia-->MHC,0,F,40 to 60,All Years,5
Anemia,MHC,Anemia-->MHC,0,F,All Age,Within 2 years,88
Anemia,MHC,Anemia-->MHC,0,F,All Age,Within 5 years,91
Anemia,MHC,Anemia-->MHC,0,F,All Age,Within 10 years,94
Anemia,MHC,Anemia-->MHC,0,F,All Age,All Years,95
Anemia,MHC,Anemia-->MHC,0,M,> 60,Within 2 years,25
Anemia,MHC,Anemia-->MHC,0,M,> 60,Within 5 years,25
Anemia,MHC,Anemia-->MHC,0,M,> 60,Within 10 years,25
Anemia,MHC,Anemia-->MHC,0,M,> 60,All Years,25
Anemia,MHC,Anemia-->MHC,0,M,40 to 60,Within 5 years,1
Anemia,MHC,Anemia-->MHC,0,M,40 to 60,Within 10 years,1
Anemia,MHC,Anemia-->MHC,0,M,40 to 60,All Years,1
Anemia,MHC,Anemia-->MHC,0,M,All Age,Within 2 years,25
Anemia,MHC,Anemia-->MHC,0,M,All Age,Within 5 years,26
Anemia,MHC,Anemia-->MHC,0,M,All Age,Within 10 years,26
Anemia,MHC,Anemia-->MHC,0,M,All Age,All Years,26
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,< 40,Within 10 years,2
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,< 40,All Years,2
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,> 60,Within 2 years,35
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,> 60,Within 5 years,36
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,> 60,Within 10 years,36
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,> 60,All Years,37
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,40 to 60,Within 2 years,3
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,40 to 60,Within 5 years,7
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,40 to 60,Within 10 years,8
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,40 to 60,All Years,8
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,All Age,Within 2 years,38
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,All Age,Within 5 years,43
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,All Age,Within 10 years,46
Anemia,NeuroOther,Anemia-->NeuroOther,0,All Sex,All Age,All Years,47
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,< 40,Within 10 years,2
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,< 40,All Years,2
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,> 60,Within 2 years,17
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,> 60,Within 5 years,17
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,> 60,Within 10 years,17
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,> 60,All Years,18
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,40 to 60,Within 2 years,3
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,40 to 60,Within 5 years,5
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,40 to 60,Within 10 years,6
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,40 to 60,All Years,6
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,All Age,Within 2 years,20
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,All Age,Within 5 years,22
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,All Age,Within 10 years,25
Anemia,NeuroOther,Anemia-->NeuroOther,0,F,All Age,All Years,26
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,> 60,Within 2 years,18
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,> 60,Within 5 years,19
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,> 60,Within 10 years,19
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,> 60,All Years,19
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,40 to 60,Within 5 years,2
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,40 to 60,Within 10 years,2
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,40 to 60,All Years,2
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,All Age,Within 2 years,18
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,All Age,Within 5 years,21
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,All Age,Within 10 years,21
Anemia,NeuroOther,Anemia-->NeuroOther,0,M,All Age,All Years,21
Anemia,Obesity,Anemia-->Obesity,0,All Sex,< 40,Within 2 years,5
Anemia,Obesity,Anemia-->Obesity,0,All Sex,< 40,Within 5 years,5
Anemia,Obesity,Anemia-->Obesity,0,All Sex,< 40,Within 10 years,7
Anemia,Obesity,Anemia-->Obesity,0,All Sex,< 40,All Years,7
Anemia,Obesity,Anemia-->Obesity,0,All Sex,> 60,Within 2 years,16
Anemia,Obesity,Anemia-->Obesity,0,All Sex,> 60,Within 5 years,16
Anemia,Obesity,Anemia-->Obesity,0,All Sex,> 60,Within 10 years,16
Anemia,Obesity,Anemia-->Obesity,0,All Sex,> 60,All Years,16
Anemia,Obesity,Anemia-->Obesity,0,All Sex,40 to 60,Within 2 years,13
Anemia,Obesity,Anemia-->Obesity,0,All Sex,40 to 60,Within 5 years,18
Anemia,Obesity,Anemia-->Obesity,0,All Sex,40 to 60,Within 10 years,18
Anemia,Obesity,Anemia-->Obesity,0,All Sex,40 to 60,All Years,19
Anemia,Obesity,Anemia-->Obesity,0,All Sex,All Age,Within 2 years,34
Anemia,Obesity,Anemia-->Obesity,0,All Sex,All Age,Within 5 years,39
Anemia,Obesity,Anemia-->Obesity,0,All Sex,All Age,Within 10 years,41
Anemia,Obesity,Anemia-->Obesity,0,All Sex,All Age,All Years,42
Anemia,Obesity,Anemia-->Obesity,0,F,< 40,Within 2 years,5
Anemia,Obesity,Anemia-->Obesity,0,F,< 40,Within 5 years,5
Anemia,Obesity,Anemia-->Obesity,0,F,< 40,Within 10 years,7
Anemia,Obesity,Anemia-->Obesity,0,F,< 40,All Years,7
Anemia,Obesity,Anemia-->Obesity,0,F,> 60,Within 2 years,8
Anemia,Obesity,Anemia-->Obesity,0,F,> 60,Within 5 years,8
Anemia,Obesity,Anemia-->Obesity,0,F,> 60,Within 10 years,8
Anemia,Obesity,Anemia-->Obesity,0,F,> 60,All Years,8
Anemia,Obesity,Anemia-->Obesity,0,F,40 to 60,Within 2 years,12
Anemia,Obesity,Anemia-->Obesity,0,F,40 to 60,Within 5 years,17
Anemia,Obesity,Anemia-->Obesity,0,F,40 to 60,Within 10 years,17
Anemia,Obesity,Anemia-->Obesity,0,F,40 to 60,All Years,18
Anemia,Obesity,Anemia-->Obesity,0,F,All Age,Within 2 years,25
Anemia,Obesity,Anemia-->Obesity,0,F,All Age,Within 5 years,30
Anemia,Obesity,Anemia-->Obesity,0,F,All Age,Within 10 years,32
Anemia,Obesity,Anemia-->Obesity,0,F,All Age,All Years,33
Anemia,Obesity,Anemia-->Obesity,0,M,> 60,Within 2 years,8
Anemia,Obesity,Anemia-->Obesity,0,M,> 60,Within 5 years,8
Anemia,Obesity,Anemia-->Obesity,0,M,> 60,Within 10 years,8
Anemia,Obesity,Anemia-->Obesity,0,M,> 60,All Years,8
Anemia,Obesity,Anemia-->Obesity,0,M,40 to 60,Within 2 years,1
Anemia,Obesity,Anemia-->Obesity,0,M,40 to 60,Within 5 years,1
Anemia,Obesity,Anemia-->Obesity,0,M,40 to 60,Within 10 years,1
Anemia,Obesity,Anemia-->Obesity,0,M,40 to 60,All Years,1
Anemia,Obesity,Anemia-->Obesity,0,M,All Age,Within 2 years,9
Anemia,Obesity,Anemia-->Obesity,0,M,All Age,Within 5 years,9
Anemia,Obesity,Anemia-->Obesity,0,M,All Age,Within 10 years,9
Anemia,Obesity,Anemia-->Obesity,0,M,All Age,All Years,9
Anemia,Osteo,Anemia-->Osteo,0,All Sex,> 60,Within 2 years,11
Anemia,Osteo,Anemia-->Osteo,0,All Sex,> 60,Within 5 years,12
Anemia,Osteo,Anemia-->Osteo,0,All Sex,> 60,Within 10 years,15
Anemia,Osteo,Anemia-->Osteo,0,All Sex,> 60,All Years,15
Anemia,Osteo,Anemia-->Osteo,0,All Sex,40 to 60,Within 2 years,1
Anemia,Osteo,Anemia-->Osteo,0,All Sex,40 to 60,Within 5 years,1
Anemia,Osteo,Anemia-->Osteo,0,All Sex,40 to 60,Within 10 years,1
Anemia,Osteo,Anemia-->Osteo,0,All Sex,40 to 60,All Years,1
Anemia,Osteo,Anemia-->Osteo,0,All Sex,All Age,Within 2 years,12
Anemia,Osteo,Anemia-->Osteo,0,All Sex,All Age,Within 5 years,13
Anemia,Osteo,Anemia-->Osteo,0,All Sex,All Age,Within 10 years,16
Anemia,Osteo,Anemia-->Osteo,0,All Sex,All Age,All Years,16
Anemia,Osteo,Anemia-->Osteo,0,F,> 60,Within 2 years,10
Anemia,Osteo,Anemia-->Osteo,0,F,> 60,Within 5 years,11
Anemia,Osteo,Anemia-->Osteo,0,F,> 60,Within 10 years,14
Anemia,Osteo,Anemia-->Osteo,0,F,> 60,All Years,14
Anemia,Osteo,Anemia-->Osteo,0,F,40 to 60,Within 2 years,1
Anemia,Osteo,Anemia-->Osteo,0,F,40 to 60,Within 5 years,1
Anemia,Osteo,Anemia-->Osteo,0,F,40 to 60,Within 10 years,1
Anemia,Osteo,Anemia-->Osteo,0,F,40 to 60,All Years,1
Anemia,Osteo,Anemia-->Osteo,0,F,All Age,Within 2 years,11
