cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,instance,age_group_sort
Coagulopathy,C,Coagulopathy-->C,0,F,< 40,4,2
Coagulopathy,C,Coagulopathy-->C,0,F,> 60,66,4
Coagulopathy,C,Coagulopathy-->C,0,F,40 to 60,24,3
Coagulopathy,C,Coagulopathy-->C,0,F,All Age,94,1
Coagulopathy,C,Coagulopathy-->C,0,M,< 40,9,2
Coagulopathy,C,Coagulopathy-->C,0,M,> 60,138,4
Coagulopathy,C,Coagulopathy-->C,0,M,40 to 60,10,3
Coagulopathy,C,Coagulopathy-->C,0,M,All Age,157,1
Coagulopathy,CKD,Coagulopathy-->CKD,0,All Sex,> 60,94,4
Coagulopathy,CKD,Coagulopathy-->CKD,0,All Sex,40 to 60,22,3
Coagulopathy,CKD,Coagulopathy-->CKD,0,All Sex,All Age,116,1
Coagulopathy,CKD,Coagulopathy-->CKD,0,F,> 60,27,4
Coagulopathy,CKD,Coagulopathy-->CKD,0,F,40 to 60,8,3
Coagulopathy,CKD,Coagulopathy-->CKD,0,F,All Age,35,1
Coagulopathy,CKD,Coagulopathy-->CKD,0,M,> 60,67,4
Coagulopathy,CKD,Coagulopathy-->CKD,0,M,40 to 60,14,3
Coagulopathy,CKD,Coagulopathy-->CKD,0,M,All Age,81,1
Coagulopathy,COPD,Coagulopathy-->COPD,0,All Sex,> 60,45,4
Coagulopathy,COPD,Coagulopathy-->COPD,0,All Sex,40 to 60,4,3
Coagulopathy,COPD,Coagulopathy-->COPD,0,All Sex,All Age,49,1
Coagulopathy,COPD,Coagulopathy-->COPD,0,F,> 60,18,4
Coagulopathy,COPD,Coagulopathy-->COPD,0,F,40 to 60,4,3
Coagulopathy,COPD,Coagulopathy-->COPD,0,F,All Age,22,1
Coagulopathy,COPD,Coagulopathy-->COPD,0,M,> 60,27,4
Coagulopathy,COPD,Coagulopathy-->COPD,0,M,All Age,27,1
Coagulopathy,CVD,Coagulopathy-->CVD,0,All Sex,< 40,27,2
Coagulopathy,CVD,Coagulopathy-->CVD,0,All Sex,> 60,259,4
Coagulopathy,CVD,Coagulopathy-->CVD,0,All Sex,40 to 60,59,3
Coagulopathy,CVD,Coagulopathy-->CVD,0,All Sex,All Age,345,1
Coagulopathy,CVD,Coagulopathy-->CVD,0,F,< 40,7,2
Coagulopathy,CVD,Coagulopathy-->CVD,0,F,> 60,93,4
Coagulopathy,CVD,Coagulopathy-->CVD,0,F,40 to 60,30,3
Coagulopathy,CVD,Coagulopathy-->CVD,0,F,All Age,130,1
Coagulopathy,CVD,Coagulopathy-->CVD,0,M,< 40,20,2
Coagulopathy,CVD,Coagulopathy-->CVD,0,M,> 60,166,4
Coagulopathy,CVD,Coagulopathy-->CVD,0,M,40 to 60,29,3
Coagulopathy,CVD,Coagulopathy-->CVD,0,M,All Age,215,1
Coagulopathy,D,Coagulopathy-->D,0,All Sex,< 40,2,2
Coagulopathy,D,Coagulopathy-->D,0,All Sex,> 60,60,4
Coagulopathy,D,Coagulopathy-->D,0,All Sex,40 to 60,23,3
Coagulopathy,D,Coagulopathy-->D,0,All Sex,All Age,85,1
Coagulopathy,D,Coagulopathy-->D,0,F,< 40,1,2
Coagulopathy,D,Coagulopathy-->D,0,F,> 60,15,4
Coagulopathy,D,Coagulopathy-->D,0,F,40 to 60,10,3
Coagulopathy,D,Coagulopathy-->D,0,F,All Age,26,1
Coagulopathy,D,Coagulopathy-->D,0,M,< 40,1,2
Coagulopathy,D,Coagulopathy-->D,0,M,> 60,45,4
Coagulopathy,D,Coagulopathy-->D,0,M,40 to 60,13,3
Coagulopathy,D,Coagulopathy-->D,0,M,All Age,59,1
Coagulopathy,Drugs,Coagulopathy-->Drugs,0,All Sex,> 60,5,4
Coagulopathy,Drugs,Coagulopathy-->Drugs,0,All Sex,All Age,5,1
Coagulopathy,Drugs,Coagulopathy-->Drugs,0,F,> 60,5,4
Coagulopathy,Drugs,Coagulopathy-->Drugs,0,F,All Age,5,1
Coagulopathy,FluidsLytes,Coagulopathy-->FluidsLytes,0,All Sex,< 40,37,2
Coagulopathy,FluidsLytes,Coagulopathy-->FluidsLytes,0,All Sex,> 60,251,4
Coagulopathy,FluidsLytes,Coagulopathy-->FluidsLytes,0,All Sex,40 to 60,93,3
Coagulopathy,FluidsLytes,Coagulopathy-->FluidsLytes,0,All Sex,All Age,381,1
Coagulopathy,FluidsLytes,Coagulopathy-->FluidsLytes,0,F,< 40,9,2
Coagulopathy,FluidsLytes,Coagulopathy-->FluidsLytes,0,F,> 60,104,4
Coagulopathy,FluidsLytes,Coagulopathy-->FluidsLytes,0,F,40 to 60,52,3
Coagulopathy,FluidsLytes,Coagulopathy-->FluidsLytes,0,F,All Age,165,1
Coagulopathy,FluidsLytes,Coagulopathy-->FluidsLytes,0,M,< 40,28,2
Coagulopathy,FluidsLytes,Coagulopathy-->FluidsLytes,0,M,> 60,147,4
Coagulopathy,FluidsLytes,Coagulopathy-->FluidsLytes,0,M,40 to 60,41,3
Coagulopathy,FluidsLytes,Coagulopathy-->FluidsLytes,0,M,All Age,216,1
Coagulopathy,G,Coagulopathy-->G,0,All Sex,> 60,3,4
Coagulopathy,G,Coagulopathy-->G,0,All Sex,All Age,3,1
Coagulopathy,G,Coagulopathy-->G,0,M,> 60,3,4
Coagulopathy,G,Coagulopathy-->G,0,M,All Age,3,1
Coagulopathy,Hypothyroid,Coagulopathy-->Hypothyroid,0,All Sex,< 40,1,2
Coagulopathy,Hypothyroid,Coagulopathy-->Hypothyroid,0,All Sex,> 60,7,4
Coagulopathy,Hypothyroid,Coagulopathy-->Hypothyroid,0,All Sex,All Age,8,1
Coagulopathy,Hypothyroid,Coagulopathy-->Hypothyroid,0,F,< 40,1,2
Coagulopathy,Hypothyroid,Coagulopathy-->Hypothyroid,0,F,> 60,3,4
Coagulopathy,Hypothyroid,Coagulopathy-->Hypothyroid,0,F,All Age,4,1
Coagulopathy,Hypothyroid,Coagulopathy-->Hypothyroid,0,M,> 60,4,4
Coagulopathy,Hypothyroid,Coagulopathy-->Hypothyroid,0,M,All Age,4,1
Coagulopathy,Liver,Coagulopathy-->Liver,0,All Sex,< 40,10,2
Coagulopathy,Liver,Coagulopathy-->Liver,0,All Sex,> 60,108,4
Coagulopathy,Liver,Coagulopathy-->Liver,0,All Sex,40 to 60,28,3
Coagulopathy,Liver,Coagulopathy-->Liver,0,All Sex,All Age,146,1
Coagulopathy,Liver,Coagulopathy-->Liver,0,F,< 40,1,2
Coagulopathy,Liver,Coagulopathy-->Liver,0,F,> 60,16,4
Coagulopathy,Liver,Coagulopathy-->Liver,0,F,40 to 60,20,3
Coagulopathy,Liver,Coagulopathy-->Liver,0,F,All Age,37,1
Coagulopathy,Liver,Coagulopathy-->Liver,0,M,< 40,9,2
Coagulopathy,Liver,Coagulopathy-->Liver,0,M,> 60,92,4
Coagulopathy,Liver,Coagulopathy-->Liver,0,M,40 to 60,8,3
Coagulopathy,Liver,Coagulopathy-->Liver,0,M,All Age,109,1
Coagulopathy,MHC,Coagulopathy-->MHC,0,All Sex,< 40,4,2
Coagulopathy,MHC,Coagulopathy-->MHC,0,All Sex,> 60,40,4
Coagulopathy,MHC,Coagulopathy-->MHC,0,All Sex,40 to 60,15,3
Coagulopathy,MHC,Coagulopathy-->MHC,0,All Sex,All Age,59,1
Coagulopathy,MHC,Coagulopathy-->MHC,0,F,< 40,3,2
Coagulopathy,MHC,Coagulopathy-->MHC,0,F,> 60,20,4
Coagulopathy,MHC,Coagulopathy-->MHC,0,F,40 to 60,12,3
Coagulopathy,MHC,Coagulopathy-->MHC,0,F,All Age,35,1
Coagulopathy,MHC,Coagulopathy-->MHC,0,M,< 40,1,2
Coagulopathy,MHC,Coagulopathy-->MHC,0,M,> 60,20,4
Coagulopathy,MHC,Coagulopathy-->MHC,0,M,40 to 60,3,3
Coagulopathy,MHC,Coagulopathy-->MHC,0,M,All Age,24,1
Coagulopathy,NeuroOther,Coagulopathy-->NeuroOther,0,All Sex,< 40,11,2
Coagulopathy,NeuroOther,Coagulopathy-->NeuroOther,0,All Sex,> 60,69,4
Coagulopathy,NeuroOther,Coagulopathy-->NeuroOther,0,All Sex,40 to 60,19,3
Coagulopathy,NeuroOther,Coagulopathy-->NeuroOther,0,All Sex,All Age,99,1
Coagulopathy,NeuroOther,Coagulopathy-->NeuroOther,0,F,< 40,2,2
Coagulopathy,NeuroOther,Coagulopathy-->NeuroOther,0,F,> 60,17,4
Coagulopathy,NeuroOther,Coagulopathy-->NeuroOther,0,F,40 to 60,3,3
Coagulopathy,NeuroOther,Coagulopathy-->NeuroOther,0,F,All Age,22,1
Coagulopathy,NeuroOther,Coagulopathy-->NeuroOther,0,M,< 40,9,2
Coagulopathy,NeuroOther,Coagulopathy-->NeuroOther,0,M,> 60,52,4
Coagulopathy,NeuroOther,Coagulopathy-->NeuroOther,0,M,40 to 60,16,3
Coagulopathy,NeuroOther,Coagulopathy-->NeuroOther,0,M,All Age,77,1
Coagulopathy,Obesity,Coagulopathy-->Obesity,0,All Sex,< 40,1,2
Coagulopathy,Obesity,Coagulopathy-->Obesity,0,All Sex,> 60,14,4
Coagulopathy,Obesity,Coagulopathy-->Obesity,0,All Sex,40 to 60,2,3
Coagulopathy,Obesity,Coagulopathy-->Obesity,0,All Sex,All Age,17,1
Coagulopathy,Obesity,Coagulopathy-->Obesity,0,F,< 40,1,2
Coagulopathy,Obesity,Coagulopathy-->Obesity,0,F,All Age,1,1
Coagulopathy,Obesity,Coagulopathy-->Obesity,0,M,> 60,14,4
Coagulopathy,Obesity,Coagulopathy-->Obesity,0,M,40 to 60,2,3
Coagulopathy,Obesity,Coagulopathy-->Obesity,0,M,All Age,16,1
Coagulopathy,Osteo,Coagulopathy-->Osteo,0,All Sex,< 40,1,2
Coagulopathy,Osteo,Coagulopathy-->Osteo,0,All Sex,> 60,15,4
Coagulopathy,Osteo,Coagulopathy-->Osteo,0,All Sex,All Age,16,1
Coagulopathy,Osteo,Coagulopathy-->Osteo,0,F,< 40,1,2
Coagulopathy,Osteo,Coagulopathy-->Osteo,0,F,> 60,13,4
Coagulopathy,Osteo,Coagulopathy-->Osteo,0,F,All Age,14,1
Coagulopathy,Osteo,Coagulopathy-->Osteo,0,M,> 60,2,4
Coagulopathy,Osteo,Coagulopathy-->Osteo,0,M,All Age,2,1
Coagulopathy,Paralysis,Coagulopathy-->Paralysis,0,All Sex,< 40,3,2
Coagulopathy,Paralysis,Coagulopathy-->Paralysis,0,All Sex,> 60,45,4
Coagulopathy,Paralysis,Coagulopathy-->Paralysis,0,All Sex,40 to 60,7,3
Coagulopathy,Paralysis,Coagulopathy-->Paralysis,0,All Sex,All Age,55,1
Coagulopathy,Paralysis,Coagulopathy-->Paralysis,0,F,< 40,1,2
Coagulopathy,Paralysis,Coagulopathy-->Paralysis,0,F,> 60,13,4
Coagulopathy,Paralysis,Coagulopathy-->Paralysis,0,F,All Age,14,1
Coagulopathy,Paralysis,Coagulopathy-->Paralysis,0,M,< 40,2,2
Coagulopathy,Paralysis,Coagulopathy-->Paralysis,0,M,> 60,32,4
Coagulopathy,Paralysis,Coagulopathy-->Paralysis,0,M,40 to 60,7,3
Coagulopathy,Paralysis,Coagulopathy-->Paralysis,0,M,All Age,41,1
Coagulopathy,PUD,Coagulopathy-->PUD,0,All Sex,> 60,12,4
Coagulopathy,PUD,Coagulopathy-->PUD,0,All Sex,All Age,12,1
Coagulopathy,PUD,Coagulopathy-->PUD,0,F,> 60,7,4
Coagulopathy,PUD,Coagulopathy-->PUD,0,F,All Age,7,1
Coagulopathy,PUD,Coagulopathy-->PUD,0,M,> 60,5,4
Coagulopathy,PUD,Coagulopathy-->PUD,0,M,All Age,5,1
Coagulopathy,WeightLoss,Coagulopathy-->WeightLoss,0,All Sex,< 40,6,2
Coagulopathy,WeightLoss,Coagulopathy-->WeightLoss,0,All Sex,> 60,118,4
Coagulopathy,WeightLoss,Coagulopathy-->WeightLoss,0,All Sex,40 to 60,12,3
Coagulopathy,WeightLoss,Coagulopathy-->WeightLoss,0,All Sex,All Age,136,1
Coagulopathy,WeightLoss,Coagulopathy-->WeightLoss,0,F,< 40,2,2
Coagulopathy,WeightLoss,Coagulopathy-->WeightLoss,0,F,> 60,71,4
Coagulopathy,WeightLoss,Coagulopathy-->WeightLoss,0,F,40 to 60,6,3
Coagulopathy,WeightLoss,Coagulopathy-->WeightLoss,0,F,All Age,79,1
Coagulopathy,WeightLoss,Coagulopathy-->WeightLoss,0,M,< 40,4,2
Coagulopathy,WeightLoss,Coagulopathy-->WeightLoss,0,M,> 60,47,4
Coagulopathy,WeightLoss,Coagulopathy-->WeightLoss,0,M,40 to 60,6,3
Coagulopathy,WeightLoss,Coagulopathy-->WeightLoss,0,M,All Age,57,1
COPD,Alcohol,COPD-->Alcohol,0,All Sex,> 60,13,4
COPD,Alcohol,COPD-->Alcohol,0,All Sex,40 to 60,11,3
COPD,Alcohol,COPD-->Alcohol,0,All Sex,All Age,24,1
COPD,Alcohol,COPD-->Alcohol,0,F,> 60,2,4
COPD,Alcohol,COPD-->Alcohol,0,F,40 to 60,10,3
COPD,Alcohol,COPD-->Alcohol,0,F,All Age,12,1
COPD,Alcohol,COPD-->Alcohol,0,M,> 60,11,4
COPD,Alcohol,COPD-->Alcohol,0,M,40 to 60,1,3
COPD,Alcohol,COPD-->Alcohol,0,M,All Age,12,1
COPD,Anemia,COPD-->Anemia,0,All Sex,> 60,49,4
COPD,Anemia,COPD-->Anemia,0,All Sex,40 to 60,1,3
COPD,Anemia,COPD-->Anemia,0,All Sex,All Age,50,1
COPD,Anemia,COPD-->Anemia,0,F,> 60,11,4
COPD,Anemia,COPD-->Anemia,0,F,All Age,11,1
COPD,Anemia,COPD-->Anemia,0,M,> 60,38,4
COPD,Anemia,COPD-->Anemia,0,M,40 to 60,1,3
COPD,Anemia,COPD-->Anemia,0,M,All Age,39,1
COPD,AR,COPD-->AR,1,All Sex,> 60,11,4
COPD,AR,COPD-->AR,1,All Sex,40 to 60,3,3
COPD,AR,COPD-->AR,1,All Sex,All Age,14,1
COPD,AR,COPD-->AR,1,F,> 60,10,4
COPD,AR,COPD-->AR,1,F,40 to 60,2,3
COPD,AR,COPD-->AR,1,F,All Age,12,1
COPD,AR,COPD-->AR,1,M,> 60,1,4
COPD,AR,COPD-->AR,1,M,40 to 60,1,3
COPD,AR,COPD-->AR,1,M,All Age,2,1
COPD,AS,COPD-->AS,1,All Sex,< 40,1,2
COPD,AS,COPD-->AS,1,All Sex,> 60,25,4
COPD,AS,COPD-->AS,1,All Sex,40 to 60,1,3
COPD,AS,COPD-->AS,1,All Sex,All Age,27,1
COPD,AS,COPD-->AS,1,F,> 60,19,4
COPD,AS,COPD-->AS,1,F,40 to 60,1,3
COPD,AS,COPD-->AS,1,F,All Age,20,1
COPD,AS,COPD-->AS,1,M,< 40,1,2
COPD,AS,COPD-->AS,1,M,> 60,6,4
COPD,AS,COPD-->AS,1,M,All Age,7,1
COPD,BloodLoss,COPD-->BloodLoss,0,All Sex,> 60,4,4
COPD,BloodLoss,COPD-->BloodLoss,0,All Sex,40 to 60,1,3
COPD,BloodLoss,COPD-->BloodLoss,0,All Sex,All Age,5,1
COPD,BloodLoss,COPD-->BloodLoss,0,M,> 60,4,4
COPD,BloodLoss,COPD-->BloodLoss,0,M,40 to 60,1,3
COPD,BloodLoss,COPD-->BloodLoss,0,M,All Age,5,1
COPD,BP,COPD-->BP,1,All Sex,< 40,2,2
COPD,BP,COPD-->BP,1,All Sex,> 60,50,4
COPD,BP,COPD-->BP,1,All Sex,40 to 60,2,3
COPD,BP,COPD-->BP,1,All Sex,All Age,54,1
COPD,BP,COPD-->BP,1,F,> 60,19,4
COPD,BP,COPD-->BP,1,F,40 to 60,2,3
COPD,BP,COPD-->BP,1,F,All Age,21,1
COPD,BP,COPD-->BP,1,M,< 40,2,2
COPD,BP,COPD-->BP,1,M,> 60,31,4
COPD,BP,COPD-->BP,1,M,All Age,33,1
COPD,C,COPD-->C,1,All Sex,< 40,2,2
COPD,C,COPD-->C,1,All Sex,> 60,172,4
COPD,C,COPD-->C,1,All Sex,40 to 60,5,3
COPD,C,COPD-->C,1,All Sex,All Age,179,1
COPD,C,COPD-->C,1,F,< 40,2,2
COPD,C,COPD-->C,1,F,> 60,59,4
COPD,C,COPD-->C,1,F,40 to 60,2,3
COPD,C,COPD-->C,1,F,All Age,63,1
COPD,C,COPD-->C,1,M,> 60,113,4
COPD,C,COPD-->C,1,M,40 to 60,3,3
COPD,C,COPD-->C,1,M,All Age,116,1
COPD,CKD,COPD-->CKD,1,All Sex,> 60,168,4
COPD,CKD,COPD-->CKD,1,All Sex,40 to 60,1,3
COPD,CKD,COPD-->CKD,1,All Sex,All Age,169,1
COPD,CKD,COPD-->CKD,1,F,> 60,36,4
COPD,CKD,COPD-->CKD,1,F,40 to 60,1,3
COPD,CKD,COPD-->CKD,1,F,All Age,37,1
COPD,CKD,COPD-->CKD,1,M,> 60,132,4
COPD,CKD,COPD-->CKD,1,M,All Age,132,1
COPD,Coagulopathy,COPD-->Coagulopathy,0,All Sex,> 60,34,4
COPD,Coagulopathy,COPD-->Coagulopathy,0,All Sex,40 to 60,5,3
COPD,Coagulopathy,COPD-->Coagulopathy,0,All Sex,All Age,39,1
COPD,Coagulopathy,COPD-->Coagulopathy,0,F,> 60,19,4
COPD,Coagulopathy,COPD-->Coagulopathy,0,F,40 to 60,5,3
COPD,Coagulopathy,COPD-->Coagulopathy,0,F,All Age,24,1
COPD,Coagulopathy,COPD-->Coagulopathy,0,M,> 60,15,4
COPD,Coagulopathy,COPD-->Coagulopathy,0,M,All Age,15,1
COPD,CVD,COPD-->CVD,1,All Sex,< 40,4,2
COPD,CVD,COPD-->CVD,1,All Sex,> 60,305,4
COPD,CVD,COPD-->CVD,1,All Sex,40 to 60,22,3
COPD,CVD,COPD-->CVD,1,All Sex,All Age,331,1
COPD,CVD,COPD-->CVD,1,F,< 40,1,2
COPD,CVD,COPD-->CVD,1,F,> 60,137,4
COPD,CVD,COPD-->CVD,1,F,40 to 60,13,3
COPD,CVD,COPD-->CVD,1,F,All Age,151,1
COPD,CVD,COPD-->CVD,1,M,< 40,3,2
COPD,CVD,COPD-->CVD,1,M,> 60,168,4
COPD,CVD,COPD-->CVD,1,M,40 to 60,9,3
COPD,CVD,COPD-->CVD,1,M,All Age,180,1
COPD,D,COPD-->D,1,All Sex,> 60,105,4
COPD,D,COPD-->D,1,All Sex,40 to 60,2,3
COPD,D,COPD-->D,1,All Sex,All Age,107,1
COPD,D,COPD-->D,1,F,> 60,41,4
COPD,D,COPD-->D,1,F,40 to 60,1,3
COPD,D,COPD-->D,1,F,All Age,42,1
COPD,D,COPD-->D,1,M,> 60,64,4
COPD,D,COPD-->D,1,M,40 to 60,1,3
COPD,D,COPD-->D,1,M,All Age,65,1
COPD,Drugs,COPD-->Drugs,0,All Sex,> 60,9,4
COPD,Drugs,COPD-->Drugs,0,All Sex,All Age,9,1
COPD,Drugs,COPD-->Drugs,0,F,> 60,7,4
COPD,Drugs,COPD-->Drugs,0,F,All Age,7,1
COPD,Drugs,COPD-->Drugs,0,M,> 60,2,4
COPD,Drugs,COPD-->Drugs,0,M,All Age,2,1
COPD,FluidsLytes,COPD-->FluidsLytes,0,All Sex,> 60,243,4
COPD,FluidsLytes,COPD-->FluidsLytes,0,All Sex,40 to 60,12,3
COPD,FluidsLytes,COPD-->FluidsLytes,0,All Sex,All Age,255,1
COPD,FluidsLytes,COPD-->FluidsLytes,0,F,> 60,94,4
COPD,FluidsLytes,COPD-->FluidsLytes,0,F,40 to 60,7,3
COPD,FluidsLytes,COPD-->FluidsLytes,0,F,All Age,101,1
COPD,FluidsLytes,COPD-->FluidsLytes,0,M,> 60,149,4
COPD,FluidsLytes,COPD-->FluidsLytes,0,M,40 to 60,5,3
COPD,FluidsLytes,COPD-->FluidsLytes,0,M,All Age,154,1
COPD,G,COPD-->G,1,All Sex,> 60,23,4
COPD,G,COPD-->G,1,All Sex,All Age,23,1
COPD,G,COPD-->G,1,F,> 60,1,4
COPD,G,COPD-->G,1,F,All Age,1,1
COPD,G,COPD-->G,1,M,> 60,22,4
COPD,G,COPD-->G,1,M,All Age,22,1
COPD,HIV,COPD-->HIV,0,All Sex,> 60,3,4
COPD,HIV,COPD-->HIV,0,All Sex,All Age,3,1
COPD,HIV,COPD-->HIV,0,F,> 60,1,4
COPD,HIV,COPD-->HIV,0,F,All Age,1,1
COPD,HIV,COPD-->HIV,0,M,> 60,2,4
COPD,HIV,COPD-->HIV,0,M,All Age,2,1
COPD,Hypothyroid,COPD-->Hypothyroid,0,All Sex,> 60,32,4
COPD,Hypothyroid,COPD-->Hypothyroid,0,All Sex,All Age,32,1
COPD,Hypothyroid,COPD-->Hypothyroid,0,F,> 60,2,4
COPD,Hypothyroid,COPD-->Hypothyroid,0,F,All Age,2,1
COPD,Hypothyroid,COPD-->Hypothyroid,0,M,> 60,30,4
COPD,Hypothyroid,COPD-->Hypothyroid,0,M,All Age,30,1
COPD,Liver,COPD-->Liver,0,All Sex,> 60,6,4
COPD,Liver,COPD-->Liver,0,All Sex,All Age,6,1
COPD,Liver,COPD-->Liver,0,F,> 60,6,4
COPD,Liver,COPD-->Liver,0,F,All Age,6,1
COPD,MHC,COPD-->MHC,1,All Sex,> 60,78,4
COPD,MHC,COPD-->MHC,1,All Sex,40 to 60,9,3
COPD,MHC,COPD-->MHC,1,All Sex,All Age,87,1
COPD,MHC,COPD-->MHC,1,F,> 60,48,4
COPD,MHC,COPD-->MHC,1,F,40 to 60,7,3
COPD,MHC,COPD-->MHC,1,F,All Age,55,1
COPD,MHC,COPD-->MHC,1,M,> 60,30,4
COPD,MHC,COPD-->MHC,1,M,40 to 60,2,3
COPD,MHC,COPD-->MHC,1,M,All Age,32,1
COPD,NeuroOther,COPD-->NeuroOther,0,All Sex,< 40,2,2
COPD,NeuroOther,COPD-->NeuroOther,0,All Sex,> 60,40,4
COPD,NeuroOther,COPD-->NeuroOther,0,All Sex,40 to 60,1,3
COPD,NeuroOther,COPD-->NeuroOther,0,All Sex,All Age,43,1
COPD,NeuroOther,COPD-->NeuroOther,0,F,> 60,9,4
COPD,NeuroOther,COPD-->NeuroOther,0,F,All Age,9,1
COPD,NeuroOther,COPD-->NeuroOther,0,M,< 40,2,2
COPD,NeuroOther,COPD-->NeuroOther,0,M,> 60,31,4
COPD,NeuroOther,COPD-->NeuroOther,0,M,40 to 60,1,3
COPD,NeuroOther,COPD-->NeuroOther,0,M,All Age,34,1
COPD,Obesity,COPD-->Obesity,0,All Sex,> 60,86,4
COPD,Obesity,COPD-->Obesity,0,All Sex,40 to 60,4,3
COPD,Obesity,COPD-->Obesity,0,All Sex,All Age,90,1
COPD,Obesity,COPD-->Obesity,0,F,> 60,1,4
COPD,Obesity,COPD-->Obesity,0,F,40 to 60,3,3
COPD,Obesity,COPD-->Obesity,0,F,All Age,4,1
COPD,Obesity,COPD-->Obesity,0,M,> 60,85,4
COPD,Obesity,COPD-->Obesity,0,M,40 to 60,1,3
COPD,Obesity,COPD-->Obesity,0,M,All Age,86,1
COPD,Osteo,COPD-->Osteo,1,All Sex,> 60,21,4
COPD,Osteo,COPD-->Osteo,1,All Sex,40 to 60,1,3
COPD,Osteo,COPD-->Osteo,1,All Sex,All Age,22,1
COPD,Osteo,COPD-->Osteo,1,F,> 60,12,4
COPD,Osteo,COPD-->Osteo,1,F,All Age,12,1
COPD,Osteo,COPD-->Osteo,1,M,> 60,9,4
COPD,Osteo,COPD-->Osteo,1,M,40 to 60,1,3
COPD,Osteo,COPD-->Osteo,1,M,All Age,10,1
COPD,Paralysis,COPD-->Paralysis,0,All Sex,> 60,29,4
COPD,Paralysis,COPD-->Paralysis,0,All Sex,40 to 60,1,3
COPD,Paralysis,COPD-->Paralysis,0,All Sex,All Age,30,1
COPD,Paralysis,COPD-->Paralysis,0,F,> 60,4,4
COPD,Paralysis,COPD-->Paralysis,0,F,All Age,4,1
COPD,Paralysis,COPD-->Paralysis,0,M,> 60,25,4
COPD,Paralysis,COPD-->Paralysis,0,M,40 to 60,1,3
COPD,Paralysis,COPD-->Paralysis,0,M,All Age,26,1
COPD,PUD,COPD-->PUD,0,All Sex,> 60,11,4
COPD,PUD,COPD-->PUD,0,All Sex,All Age,11,1
COPD,PUD,COPD-->PUD,0,F,> 60,4,4
COPD,PUD,COPD-->PUD,0,F,All Age,4,1
COPD,PUD,COPD-->PUD,0,M,> 60,7,4
COPD,PUD,COPD-->PUD,0,M,All Age,7,1
COPD,WeightLoss,COPD-->WeightLoss,0,All Sex,> 60,174,4
COPD,WeightLoss,COPD-->WeightLoss,0,All Sex,40 to 60,12,3
COPD,WeightLoss,COPD-->WeightLoss,0,All Sex,All Age,186,1
COPD,WeightLoss,COPD-->WeightLoss,0,F,> 60,101,4
COPD,WeightLoss,COPD-->WeightLoss,0,F,40 to 60,11,3
COPD,WeightLoss,COPD-->WeightLoss,0,F,All Age,112,1
COPD,WeightLoss,COPD-->WeightLoss,0,M,> 60,73,4
COPD,WeightLoss,COPD-->WeightLoss,0,M,40 to 60,1,3
COPD,WeightLoss,COPD-->WeightLoss,0,M,All Age,74,1
CVD,Alcohol,CVD-->Alcohol,0,All Sex,< 40,15,2
CVD,Alcohol,CVD-->Alcohol,0,All Sex,> 60,98,4
CVD,Alcohol,CVD-->Alcohol,0,All Sex,40 to 60,56,3
CVD,Alcohol,CVD-->Alcohol,0,All Sex,All Age,169,1
CVD,Alcohol,CVD-->Alcohol,0,F,< 40,10,2
CVD,Alcohol,CVD-->Alcohol,0,F,> 60,35,4
CVD,Alcohol,CVD-->Alcohol,0,F,40 to 60,6,3
CVD,Alcohol,CVD-->Alcohol,0,F,All Age,51,1
CVD,Alcohol,CVD-->Alcohol,0,M,< 40,5,2
CVD,Alcohol,CVD-->Alcohol,0,M,> 60,63,4
CVD,Alcohol,CVD-->Alcohol,0,M,40 to 60,50,3
CVD,Alcohol,CVD-->Alcohol,0,M,All Age,118,1
CVD,Anemia,CVD-->Anemia,0,All Sex,< 40,12,2
CVD,Anemia,CVD-->Anemia,0,All Sex,> 60,302,4
CVD,Anemia,CVD-->Anemia,0,All Sex,40 to 60,48,3
CVD,Anemia,CVD-->Anemia,0,All Sex,All Age,362,1
CVD,Anemia,CVD-->Anemia,0,F,< 40,11,2
CVD,Anemia,CVD-->Anemia,0,F,> 60,159,4
CVD,Anemia,CVD-->Anemia,0,F,40 to 60,35,3
CVD,Anemia,CVD-->Anemia,0,F,All Age,205,1
CVD,Anemia,CVD-->Anemia,0,M,< 40,1,2
CVD,Anemia,CVD-->Anemia,0,M,> 60,143,4
CVD,Anemia,CVD-->Anemia,0,M,40 to 60,13,3
CVD,Anemia,CVD-->Anemia,0,M,All Age,157,1
CVD,AR,CVD-->AR,1,All Sex,< 40,4,2
CVD,AR,CVD-->AR,1,All Sex,> 60,209,4
CVD,AR,CVD-->AR,1,All Sex,40 to 60,58,3
CVD,AR,CVD-->AR,1,All Sex,All Age,271,1
CVD,AR,CVD-->AR,1,F,< 40,3,2
CVD,AR,CVD-->AR,1,F,> 60,111,4
CVD,AR,CVD-->AR,1,F,40 to 60,27,3
CVD,AR,CVD-->AR,1,F,All Age,141,1
CVD,AR,CVD-->AR,1,M,< 40,1,2
CVD,AR,CVD-->AR,1,M,> 60,98,4
CVD,AR,CVD-->AR,1,M,40 to 60,31,3
CVD,AR,CVD-->AR,1,M,All Age,130,1
CVD,AS,CVD-->AS,1,All Sex,< 40,24,2
CVD,AS,CVD-->AS,1,All Sex,> 60,154,4
CVD,AS,CVD-->AS,1,All Sex,40 to 60,52,3
