from,to,width,color,title,gender,age_group,develop_year,is_significant,cd_from_to,significance,symbol,width_color
BP,CVD,1,#CA0020,<p><b>BP-->CVD</b></p><p>P value: 0.367 --</p>,M,> 60,Within 2 years,0,BP-->CVD,Not Significant,--,a
BP,CVD,1,#CA0020,<p><b>BP-->CVD</b></p><p>P value: 0.371 --</p>,M,> 60,Within 5 years,0,BP-->CVD,Not Significant,--,a
BP,CVD,1,#CA0020,<p><b>BP-->CVD</b></p><p>P value: 0.375 --</p>,M,> 60,Within 10 years,0,BP-->CVD,Not Significant,--,a
BP,CVD,1,#CA0020,<p><b>BP-->CVD</b></p><p>P value: 0.385 --</p>,M,> 60,All Years,0,BP-->CVD,Not Significant,--,a
BP,CVD,1,#CA0020,<p><b>BP-->CVD</b></p><p>P value: 0.296 --</p>,M,40 to 60,Within 2 years,0,BP-->CVD,Not Significant,--,a
BP,CVD,1,#CA0020,<p><b>BP-->CVD</b></p><p>P value: 0.285 --</p>,M,40 to 60,Within 5 years,0,BP-->CVD,Not Significant,--,a
BP,CVD,1,#CA0020,<p><b>BP-->CVD</b></p><p>P value: 0.262 --</p>,M,40 to 60,Within 10 years,0,BP-->CVD,Not Significant,--,a
BP,CVD,1,#CA0020,<p><b>BP-->CVD</b></p><p>P value: 0.283 --</p>,M,40 to 60,All Years,0,BP-->CVD,Not Significant,--,a
BP,CVD,1,#CA0020,<p><b>BP-->CVD</b></p><p>P value: 0.314 --</p>,M,All Age,Within 2 years,0,BP-->CVD,Not Significant,--,a
BP,CVD,1,#CA0020,<p><b>BP-->CVD</b></p><p>P value: 0.317 --</p>,M,All Age,Within 5 years,0,BP-->CVD,Not Significant,--,a
BP,CVD,1,#CA0020,<p><b>BP-->CVD</b></p><p>P value: 0.316 --</p>,M,All Age,Within 10 years,0,BP-->CVD,Not Significant,--,a
BP,CVD,1,#CA0020,<p><b>BP-->CVD</b></p><p>P value: 0.327 --</p>,M,All Age,All Years,0,BP-->CVD,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.544 --</p>,All Sex,< 40,Within 2 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.555 --</p>,All Sex,< 40,Within 5 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.558 --</p>,All Sex,< 40,Within 10 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.505 --</p>,All Sex,< 40,All Years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.450 --</p>,All Sex,> 60,Within 2 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.451 --</p>,All Sex,> 60,Within 5 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.456 --</p>,All Sex,> 60,Within 10 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.463 --</p>,All Sex,> 60,All Years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.515 --</p>,All Sex,40 to 60,Within 2 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.478 --</p>,All Sex,40 to 60,Within 5 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.460 --</p>,All Sex,40 to 60,Within 10 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.448 --</p>,All Sex,40 to 60,All Years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.439 --</p>,All Sex,All Age,Within 2 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.434 --</p>,All Sex,All Age,Within 5 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.435 --</p>,All Sex,All Age,Within 10 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.434 --</p>,All Sex,All Age,All Years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.529 --</p>,F,< 40,Within 2 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.545 --</p>,F,< 40,Within 5 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.548 --</p>,F,< 40,Within 10 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.530 --</p>,F,< 40,All Years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.402 --</p>,F,> 60,Within 2 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.406 --</p>,F,> 60,Within 5 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.410 --</p>,F,> 60,Within 10 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.417 --</p>,F,> 60,All Years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.599 --</p>,F,40 to 60,Within 2 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.550 --</p>,F,40 to 60,Within 5 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.516 --</p>,F,40 to 60,Within 10 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.494 --</p>,F,40 to 60,All Years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.398 --</p>,F,All Age,Within 2 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.396 --</p>,F,All Age,Within 5 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.394 --</p>,F,All Age,Within 10 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.395 --</p>,F,All Age,All Years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.676 --</p>,M,< 40,Within 2 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.675 --</p>,M,< 40,Within 5 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.677 --</p>,M,< 40,Within 10 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.599 --</p>,M,< 40,All Years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.546 --</p>,M,> 60,Within 2 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.537 --</p>,M,> 60,Within 5 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.540 --</p>,M,> 60,Within 10 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.544 --</p>,M,> 60,All Years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.519 --</p>,M,40 to 60,Within 2 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.494 --</p>,M,40 to 60,Within 5 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.487 --</p>,M,40 to 60,Within 10 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.477 --</p>,M,40 to 60,All Years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.511 --</p>,M,All Age,Within 2 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.502 --</p>,M,All Age,Within 5 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.504 --</p>,M,All Age,Within 10 years,0,BP-->D,Not Significant,--,a
BP,D,1,#CA0020,<p><b>BP-->D</b></p><p>P value: 0.499 --</p>,M,All Age,All Years,0,BP-->D,Not Significant,--,a
BP,MHC,1.5,#F4A582,<p><b>BP-->MHC</b></p><p>P value: 0.041 *</p>,All Sex,< 40,Within 2 years,1,BP-->MHC,Significant,*,b
BP,MHC,1.5,#F4A582,<p><b>BP-->MHC</b></p><p>P value: 0.044 *</p>,All Sex,< 40,Within 5 years,1,BP-->MHC,Significant,*,b
BP,MHC,1.5,#F4A582,<p><b>BP-->MHC</b></p><p>P value: 0.045 *</p>,All Sex,< 40,Within 10 years,1,BP-->MHC,Significant,*,b
BP,MHC,1.5,#F4A582,<p><b>BP-->MHC</b></p><p>P value: 0.042 *</p>,All Sex,< 40,All Years,1,BP-->MHC,Significant,*,b
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.570 --</p>,All Sex,> 60,Within 2 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.576 --</p>,All Sex,> 60,Within 5 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.578 --</p>,All Sex,> 60,Within 10 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.566 --</p>,All Sex,> 60,All Years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.417 --</p>,All Sex,40 to 60,Within 2 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.411 --</p>,All Sex,40 to 60,Within 5 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.388 --</p>,All Sex,40 to 60,Within 10 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.411 --</p>,All Sex,40 to 60,All Years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.439 --</p>,All Sex,All Age,Within 2 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.448 --</p>,All Sex,All Age,Within 5 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.447 --</p>,All Sex,All Age,Within 10 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.443 --</p>,All Sex,All Age,All Years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1.5,#F4A582,<p><b>BP-->MHC</b></p><p>P value: 0.020 *</p>,F,< 40,Within 2 years,1,BP-->MHC,Significant,*,b
BP,MHC,1.5,#F4A582,<p><b>BP-->MHC</b></p><p>P value: 0.022 *</p>,F,< 40,Within 5 years,1,BP-->MHC,Significant,*,b
BP,MHC,1.5,#F4A582,<p><b>BP-->MHC</b></p><p>P value: 0.023 *</p>,F,< 40,Within 10 years,1,BP-->MHC,Significant,*,b
BP,MHC,1.5,#F4A582,<p><b>BP-->MHC</b></p><p>P value: 0.021 *</p>,F,< 40,All Years,1,BP-->MHC,Significant,*,b
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.559 --</p>,F,> 60,Within 2 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.562 --</p>,F,> 60,Within 5 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.563 --</p>,F,> 60,Within 10 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.566 --</p>,F,> 60,All Years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.311 --</p>,F,40 to 60,Within 2 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.295 --</p>,F,40 to 60,Within 5 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.244 --</p>,F,40 to 60,Within 10 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.265 --</p>,F,40 to 60,All Years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.358 --</p>,F,All Age,Within 2 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.362 --</p>,F,All Age,Within 5 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.353 --</p>,F,All Age,Within 10 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.359 --</p>,F,All Age,All Years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.319 --</p>,M,< 40,Within 2 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.324 --</p>,M,< 40,Within 5 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.326 --</p>,M,< 40,Within 10 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.317 --</p>,M,< 40,All Years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.612 --</p>,M,> 60,Within 2 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.615 --</p>,M,> 60,Within 5 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.615 --</p>,M,> 60,Within 10 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.592 --</p>,M,> 60,All Years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.591 --</p>,M,40 to 60,Within 2 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.590 --</p>,M,40 to 60,Within 5 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.593 --</p>,M,40 to 60,Within 10 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.597 --</p>,M,40 to 60,All Years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.549 --</p>,M,All Age,Within 2 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.559 --</p>,M,All Age,Within 5 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.562 --</p>,M,All Age,Within 10 years,0,BP-->MHC,Not Significant,--,a
BP,MHC,1,#CA0020,<p><b>BP-->MHC</b></p><p>P value: 0.548 --</p>,M,All Age,All Years,0,BP-->MHC,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.643 --</p>,All Sex,> 60,Within 2 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.636 --</p>,All Sex,> 60,Within 5 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.636 --</p>,All Sex,> 60,Within 10 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.630 --</p>,All Sex,> 60,All Years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.717 --</p>,All Sex,40 to 60,Within 2 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.683 --</p>,All Sex,40 to 60,Within 5 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.638 --</p>,All Sex,40 to 60,Within 10 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.634 --</p>,All Sex,40 to 60,All Years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.660 --</p>,All Sex,All Age,Within 2 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.647 --</p>,All Sex,All Age,Within 5 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.637 --</p>,All Sex,All Age,Within 10 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.632 --</p>,All Sex,All Age,All Years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.657 --</p>,F,> 60,Within 2 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.656 --</p>,F,> 60,Within 5 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.656 --</p>,F,> 60,Within 10 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.643 --</p>,F,> 60,All Years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.745 --</p>,F,40 to 60,Within 5 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.696 --</p>,F,40 to 60,Within 10 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.682 --</p>,F,40 to 60,All Years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.682 --</p>,F,All Age,Within 2 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.674 --</p>,F,All Age,Within 5 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.663 --</p>,F,All Age,Within 10 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.651 --</p>,F,All Age,All Years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.648 --</p>,M,> 60,Within 2 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.636 --</p>,M,> 60,Within 5 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.635 --</p>,M,> 60,Within 10 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.636 --</p>,M,> 60,All Years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.698 --</p>,M,40 to 60,Within 2 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.669 --</p>,M,40 to 60,Within 5 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.631 --</p>,M,40 to 60,Within 10 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.632 --</p>,M,40 to 60,All Years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.649 --</p>,M,All Age,Within 2 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.634 --</p>,M,All Age,Within 5 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.625 --</p>,M,All Age,Within 10 years,0,C-->AR,Not Significant,--,a
C,AR,1,#CA0020,<p><b>C-->AR</b></p><p>P value: 0.627 --</p>,M,All Age,All Years,0,C-->AR,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.587 --</p>,All Sex,< 40,Within 2 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.596 --</p>,All Sex,< 40,Within 5 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.537 --</p>,All Sex,< 40,Within 10 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.545 --</p>,All Sex,< 40,All Years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.628 --</p>,All Sex,> 60,Within 2 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.624 --</p>,All Sex,> 60,Within 5 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.625 --</p>,All Sex,> 60,Within 10 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.621 --</p>,All Sex,> 60,All Years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.585 --</p>,All Sex,40 to 60,Within 2 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.580 --</p>,All Sex,40 to 60,Within 5 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.566 --</p>,All Sex,40 to 60,Within 10 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.576 --</p>,All Sex,40 to 60,All Years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.601 --</p>,All Sex,All Age,Within 2 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.600 --</p>,All Sex,All Age,Within 5 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.593 --</p>,All Sex,All Age,Within 10 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.593 --</p>,All Sex,All Age,All Years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.596 --</p>,F,< 40,Within 2 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.610 --</p>,F,< 40,Within 5 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.581 --</p>,F,< 40,Within 10 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.592 --</p>,F,< 40,All Years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.609 --</p>,F,> 60,Within 2 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.600 --</p>,F,> 60,Within 5 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.601 --</p>,F,> 60,Within 10 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.598 --</p>,F,> 60,All Years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.526 --</p>,F,40 to 60,Within 2 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.515 --</p>,F,40 to 60,Within 5 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.516 --</p>,F,40 to 60,Within 10 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.526 --</p>,F,40 to 60,All Years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.562 --</p>,F,All Age,Within 2 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.555 --</p>,F,All Age,Within 5 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.554 --</p>,F,All Age,Within 10 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.556 --</p>,F,All Age,All Years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.676 --</p>,M,< 40,Within 2 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.675 --</p>,M,< 40,Within 5 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.602 --</p>,M,< 40,Within 10 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.599 --</p>,M,< 40,All Years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.666 --</p>,M,> 60,Within 2 years,0,C-->AS,Not Significant,--,a
C,AS,1,#CA0020,<p><b>C-->AS</b></p><p>P value: 0.664 --</p>,M,> 60,Within 5 years,0,C-->AS,Not Significant,--,a
