cd_from,cd_to,is_chronic_path,gender_f,gender_m,gender_all,age_le_40,age_mid,age_gt_60,age_all,within_02_years,within_05_years,within_10_years,within_all_years,instance
CVD,CKD,1,1,0,1,0,1,0,1,0,0,1,1,2
CVD,CKD,1,1,0,1,0,1,0,1,1,1,1,1,36
CVD,CKD,1,1,0,1,1,0,0,1,1,1,1,1,9
CVD,Coagulopathy,0,0,1,1,0,0,1,1,0,0,0,1,18
CVD,Coagulopathy,0,0,1,1,0,0,1,1,0,0,1,1,6
CVD,Coagulopathy,0,0,1,1,0,0,1,1,0,1,1,1,6
CVD,Coagulopathy,0,0,1,1,0,0,1,1,1,1,1,1,173
CVD,Coagulopathy,0,0,1,1,0,1,0,1,0,0,0,1,6
CVD,Coagulopathy,0,0,1,1,0,1,0,1,0,0,1,1,1
CVD,Coagulopathy,0,0,1,1,0,1,0,1,0,1,1,1,2
CVD,Coagulopathy,0,0,1,1,0,1,0,1,1,1,1,1,39
CVD,Coagulopathy,0,0,1,1,1,0,0,1,1,1,1,1,20
CVD,Coagulopathy,0,1,0,1,0,0,1,1,0,0,0,1,3
CVD,Coagulopathy,0,1,0,1,0,0,1,1,0,0,1,1,3
CVD,Coagulopathy,0,1,0,1,0,0,1,1,0,1,1,1,8
CVD,Coagulopathy,0,1,0,1,0,0,1,1,1,1,1,1,115
CVD,Coagulopathy,0,1,0,1,0,1,0,1,0,0,0,1,1
CVD,Coagulopathy,0,1,0,1,0,1,0,1,0,1,1,1,1
CVD,Coagulopathy,0,1,0,1,0,1,0,1,1,1,1,1,36
CVD,Coagulopathy,0,1,0,1,1,0,0,1,1,1,1,1,6
CVD,COPD,1,0,1,1,0,0,1,1,0,0,0,1,10
CVD,COPD,1,0,1,1,0,0,1,1,0,0,1,1,5
CVD,COPD,1,0,1,1,0,0,1,1,0,1,1,1,16
CVD,COPD,1,0,1,1,0,0,1,1,1,1,1,1,199
CVD,COPD,1,0,1,1,0,1,0,1,0,0,0,1,4
CVD,COPD,1,0,1,1,0,1,0,1,0,0,1,1,1
CVD,COPD,1,0,1,1,0,1,0,1,0,1,1,1,2
CVD,COPD,1,0,1,1,0,1,0,1,1,1,1,1,5
CVD,COPD,1,0,1,1,1,0,0,1,0,0,0,1,1
CVD,COPD,1,1,0,1,0,0,1,1,0,0,1,1,1
CVD,COPD,1,1,0,1,0,0,1,1,0,1,1,1,3
CVD,COPD,1,1,0,1,0,0,1,1,1,1,1,1,103
CVD,COPD,1,1,0,1,0,1,0,1,1,1,1,1,20
CVD,COPD,1,1,0,1,1,0,0,1,0,0,1,1,3
CVD,D,1,0,1,1,0,0,1,1,0,0,0,1,49
CVD,D,1,0,1,1,0,0,1,1,0,0,1,1,29
CVD,D,1,0,1,1,0,0,1,1,0,1,1,1,28
CVD,D,1,0,1,1,0,0,1,1,1,1,1,1,670
CVD,D,1,0,1,1,0,1,0,1,0,0,0,1,67
CVD,D,1,0,1,1,0,1,0,1,0,0,1,1,21
CVD,D,1,0,1,1,0,1,0,1,0,1,1,1,24
CVD,D,1,0,1,1,0,1,0,1,1,1,1,1,245
CVD,D,1,0,1,1,1,0,0,1,0,0,0,1,1
CVD,D,1,0,1,1,1,0,0,1,0,0,1,1,1
CVD,D,1,0,1,1,1,0,0,1,1,1,1,1,6
CVD,D,1,1,0,1,0,0,1,1,0,0,0,1,35
CVD,D,1,1,0,1,0,0,1,1,0,0,1,1,12
CVD,D,1,1,0,1,0,0,1,1,0,1,1,1,15
CVD,D,1,1,0,1,0,0,1,1,1,1,1,1,448
CVD,D,1,1,0,1,0,1,0,1,0,0,0,1,25
CVD,D,1,1,0,1,0,1,0,1,0,0,1,1,8
CVD,D,1,1,0,1,0,1,0,1,0,1,1,1,12
CVD,D,1,1,0,1,0,1,0,1,1,1,1,1,133
CVD,D,1,1,0,1,1,0,0,1,0,0,0,1,1
CVD,D,1,1,0,1,1,0,0,1,0,0,1,1,1
CVD,D,1,1,0,1,1,0,0,1,0,1,1,1,2
CVD,D,1,1,0,1,1,0,0,1,1,1,1,1,6
CVD,Drugs,0,0,1,1,0,0,1,1,0,1,1,1,2
CVD,Drugs,0,0,1,1,0,1,0,1,1,1,1,1,14
CVD,Drugs,0,1,0,1,0,0,1,1,0,0,0,1,1
CVD,Drugs,0,1,0,1,0,0,1,1,0,1,1,1,1
CVD,Drugs,0,1,0,1,0,0,1,1,1,1,1,1,1
CVD,Drugs,0,1,0,1,0,1,0,1,1,1,1,1,4
CVD,Drugs,0,1,0,1,1,0,0,1,0,1,1,1,1
CVD,Drugs,0,1,0,1,1,0,0,1,1,1,1,1,1
CVD,FluidsLytes,0,0,1,1,0,0,1,1,0,0,0,1,45
CVD,FluidsLytes,0,0,1,1,0,0,1,1,0,0,1,1,21
CVD,FluidsLytes,0,0,1,1,0,0,1,1,0,1,1,1,31
CVD,FluidsLytes,0,0,1,1,0,0,1,1,1,1,1,1,609
CVD,FluidsLytes,0,0,1,1,0,1,0,1,0,0,0,1,30
CVD,FluidsLytes,0,0,1,1,0,1,0,1,0,0,1,1,3
CVD,FluidsLytes,0,0,1,1,0,1,0,1,0,1,1,1,7
CVD,FluidsLytes,0,0,1,1,0,1,0,1,1,1,1,1,156
CVD,FluidsLytes,0,0,1,1,1,0,0,1,0,0,1,1,1
CVD,FluidsLytes,0,0,1,1,1,0,0,1,0,1,1,1,1
CVD,FluidsLytes,0,0,1,1,1,0,0,1,1,1,1,1,49
CVD,FluidsLytes,0,1,0,1,0,0,1,1,0,0,0,1,40
CVD,FluidsLytes,0,1,0,1,0,0,1,1,0,0,1,1,22
CVD,FluidsLytes,0,1,0,1,0,0,1,1,0,1,1,1,48
CVD,FluidsLytes,0,1,0,1,0,0,1,1,1,1,1,1,739
CVD,FluidsLytes,0,1,0,1,0,1,0,1,0,0,0,1,9
CVD,FluidsLytes,0,1,0,1,0,1,0,1,0,0,1,1,4
CVD,FluidsLytes,0,1,0,1,0,1,0,1,0,1,1,1,6
CVD,FluidsLytes,0,1,0,1,0,1,0,1,1,1,1,1,131
CVD,FluidsLytes,0,1,0,1,1,0,0,1,0,0,0,1,4
CVD,FluidsLytes,0,1,0,1,1,0,0,1,0,0,1,1,1
CVD,FluidsLytes,0,1,0,1,1,0,0,1,0,1,1,1,5
CVD,FluidsLytes,0,1,0,1,1,0,0,1,1,1,1,1,36
CVD,G,1,0,1,1,0,0,1,1,0,0,0,1,3
CVD,G,1,0,1,1,0,0,1,1,0,0,1,1,4
CVD,G,1,0,1,1,0,0,1,1,0,1,1,1,3
CVD,G,1,0,1,1,0,0,1,1,1,1,1,1,62
CVD,G,1,0,1,1,0,1,0,1,0,0,0,1,14
CVD,G,1,0,1,1,0,1,0,1,0,0,1,1,2
CVD,G,1,0,1,1,0,1,0,1,0,1,1,1,1
CVD,G,1,0,1,1,0,1,0,1,1,1,1,1,15
CVD,G,1,0,1,1,1,0,0,1,1,1,1,1,9
CVD,G,1,1,0,1,0,0,1,1,0,0,0,1,1
CVD,G,1,1,0,1,0,0,1,1,1,1,1,1,12
CVD,G,1,1,0,1,0,1,0,1,0,0,0,1,3
CVD,G,1,1,0,1,0,1,0,1,1,1,1,1,1
CVD,HIV,0,0,1,1,0,0,1,1,1,1,1,1,1
CVD,HIV,0,1,0,1,0,1,0,1,1,1,1,1,4
CVD,Hypothyroid,0,0,1,1,0,0,1,1,0,0,0,1,2
CVD,Hypothyroid,0,0,1,1,0,0,1,1,0,1,1,1,1
CVD,Hypothyroid,0,0,1,1,0,0,1,1,1,1,1,1,36
CVD,Hypothyroid,0,0,1,1,0,1,0,1,1,1,1,1,4
CVD,Hypothyroid,0,1,0,1,0,0,1,1,0,0,1,1,1
CVD,Hypothyroid,0,1,0,1,0,0,1,1,0,1,1,1,11
CVD,Hypothyroid,0,1,0,1,0,0,1,1,1,1,1,1,68
CVD,Hypothyroid,0,1,0,1,0,1,0,1,1,1,1,1,8
CVD,Hypothyroid,0,1,0,1,1,0,0,1,0,0,1,1,1
CVD,Hypothyroid,0,1,0,1,1,0,0,1,1,1,1,1,3
CVD,Liver,0,0,1,1,0,0,1,1,0,0,0,1,2
CVD,Liver,0,0,1,1,0,0,1,1,0,0,1,1,6
CVD,Liver,0,0,1,1,0,0,1,1,0,1,1,1,2
CVD,Liver,0,0,1,1,0,0,1,1,1,1,1,1,73
CVD,Liver,0,0,1,1,0,1,0,1,0,0,0,1,4
CVD,Liver,0,0,1,1,0,1,0,1,0,1,1,1,2
CVD,Liver,0,0,1,1,0,1,0,1,1,1,1,1,71
CVD,Liver,0,0,1,1,1,0,0,1,0,0,0,1,1
CVD,Liver,0,0,1,1,1,0,0,1,1,1,1,1,12
CVD,Liver,0,1,0,1,0,0,1,1,0,0,0,1,1
CVD,Liver,0,1,0,1,0,0,1,1,0,1,1,1,9
CVD,Liver,0,1,0,1,0,0,1,1,1,1,1,1,68
CVD,Liver,0,1,0,1,0,1,0,1,0,0,0,1,1
CVD,Liver,0,1,0,1,0,1,0,1,0,1,1,1,1
CVD,Liver,0,1,0,1,0,1,0,1,1,1,1,1,44
CVD,Liver,0,1,0,1,1,0,0,1,0,0,0,1,1
CVD,Liver,0,1,0,1,1,0,0,1,1,1,1,1,1
CVD,MHC,1,0,1,1,0,0,1,1,0,0,0,1,2
CVD,MHC,1,0,1,1,0,0,1,1,0,0,1,1,3
CVD,MHC,1,0,1,1,0,0,1,1,0,1,1,1,10
CVD,MHC,1,0,1,1,0,0,1,1,1,1,1,1,87
CVD,MHC,1,0,1,1,0,1,0,1,0,0,0,1,4
CVD,MHC,1,0,1,1,0,1,0,1,0,0,1,1,2
CVD,MHC,1,0,1,1,0,1,0,1,0,1,1,1,2
CVD,MHC,1,0,1,1,0,1,0,1,1,1,1,1,60
CVD,MHC,1,0,1,1,1,0,0,1,0,1,1,1,1
CVD,MHC,1,0,1,1,1,0,0,1,1,1,1,1,7
CVD,MHC,1,1,0,1,0,0,1,1,0,0,0,1,7
CVD,MHC,1,1,0,1,0,0,1,1,0,0,1,1,1
CVD,MHC,1,1,0,1,0,0,1,1,0,1,1,1,18
CVD,MHC,1,1,0,1,0,0,1,1,1,1,1,1,193
CVD,MHC,1,1,0,1,0,1,0,1,0,0,0,1,3
CVD,MHC,1,1,0,1,0,1,0,1,0,1,1,1,4
CVD,MHC,1,1,0,1,0,1,0,1,1,1,1,1,60
CVD,MHC,1,1,0,1,1,0,0,1,0,0,0,1,5
CVD,MHC,1,1,0,1,1,0,0,1,0,1,1,1,3
CVD,MHC,1,1,0,1,1,0,0,1,1,1,1,1,26
CVD,NeuroOther,0,0,1,1,0,0,1,1,0,0,0,1,18
CVD,NeuroOther,0,0,1,1,0,0,1,1,0,0,1,1,9
CVD,NeuroOther,0,0,1,1,0,0,1,1,0,1,1,1,17
CVD,NeuroOther,0,0,1,1,0,0,1,1,1,1,1,1,193
CVD,NeuroOther,0,0,1,1,0,1,0,1,0,0,0,1,5
CVD,NeuroOther,0,0,1,1,0,1,0,1,0,0,1,1,2
CVD,NeuroOther,0,0,1,1,0,1,0,1,0,1,1,1,3
CVD,NeuroOther,0,0,1,1,0,1,0,1,1,1,1,1,53
CVD,NeuroOther,0,0,1,1,1,0,0,1,1,1,1,1,24
CVD,NeuroOther,0,1,0,1,0,0,1,1,0,0,0,1,8
CVD,NeuroOther,0,1,0,1,0,0,1,1,0,0,1,1,6
CVD,NeuroOther,0,1,0,1,0,0,1,1,0,1,1,1,11
CVD,NeuroOther,0,1,0,1,0,0,1,1,1,1,1,1,167
CVD,NeuroOther,0,1,0,1,0,1,0,1,0,1,1,1,1
CVD,NeuroOther,0,1,0,1,0,1,0,1,1,1,1,1,43
CVD,NeuroOther,0,1,0,1,1,0,0,1,0,0,0,1,3
CVD,NeuroOther,0,1,0,1,1,0,0,1,0,0,1,1,1
CVD,NeuroOther,0,1,0,1,1,0,0,1,0,1,1,1,2
CVD,NeuroOther,0,1,0,1,1,0,0,1,1,1,1,1,14
CVD,Obesity,0,0,1,1,0,0,1,1,0,0,0,1,1
CVD,Obesity,0,0,1,1,0,0,1,1,0,0,1,1,1
CVD,Obesity,0,0,1,1,0,0,1,1,0,1,1,1,3
CVD,Obesity,0,0,1,1,0,0,1,1,1,1,1,1,117
CVD,Obesity,0,0,1,1,0,1,0,1,0,0,0,1,4
CVD,Obesity,0,0,1,1,0,1,0,1,0,0,1,1,7
CVD,Obesity,0,0,1,1,0,1,0,1,0,1,1,1,1
CVD,Obesity,0,0,1,1,0,1,0,1,1,1,1,1,117
CVD,Obesity,0,0,1,1,1,0,0,1,1,1,1,1,8
CVD,Obesity,0,1,0,1,0,0,1,1,0,0,0,1,2
CVD,Obesity,0,1,0,1,0,0,1,1,0,0,1,1,1
CVD,Obesity,0,1,0,1,0,0,1,1,0,1,1,1,2
CVD,Obesity,0,1,0,1,0,0,1,1,1,1,1,1,111
CVD,Obesity,0,1,0,1,0,1,0,1,0,0,0,1,1
CVD,Obesity,0,1,0,1,0,1,0,1,0,0,1,1,3
CVD,Obesity,0,1,0,1,0,1,0,1,0,1,1,1,6
CVD,Obesity,0,1,0,1,0,1,0,1,1,1,1,1,91
CVD,Obesity,0,1,0,1,1,0,0,1,0,0,0,1,2
CVD,Obesity,0,1,0,1,1,0,0,1,0,0,1,1,2
CVD,Obesity,0,1,0,1,1,0,0,1,0,1,1,1,3
CVD,Obesity,0,1,0,1,1,0,0,1,1,1,1,1,28
CVD,Osteo,1,0,1,1,0,0,1,1,0,0,0,1,5
CVD,Osteo,1,0,1,1,0,0,1,1,0,0,1,1,9
CVD,Osteo,1,0,1,1,0,0,1,1,0,1,1,1,22
CVD,Osteo,1,0,1,1,0,0,1,1,1,1,1,1,47
CVD,Osteo,1,0,1,1,0,1,0,1,0,1,1,1,24
CVD,Osteo,1,0,1,1,0,1,0,1,1,1,1,1,11
CVD,Osteo,1,0,1,1,1,0,0,1,1,1,1,1,1
CVD,Osteo,1,1,0,1,0,0,1,1,0,0,0,1,3
CVD,Osteo,1,1,0,1,0,0,1,1,0,0,1,1,5
CVD,Osteo,1,1,0,1,0,0,1,1,0,1,1,1,8
CVD,Osteo,1,1,0,1,0,0,1,1,1,1,1,1,109
CVD,Osteo,1,1,0,1,0,1,0,1,0,0,0,1,2
CVD,Osteo,1,1,0,1,0,1,0,1,0,0,1,1,4
CVD,Osteo,1,1,0,1,0,1,0,1,0,1,1,1,2
CVD,Osteo,1,1,0,1,0,1,0,1,1,1,1,1,3
CVD,Osteo,1,1,0,1,1,0,0,1,1,1,1,1,1
CVD,Paralysis,0,0,1,1,0,0,1,1,0,0,0,1,6
CVD,Paralysis,0,0,1,1,0,0,1,1,0,0,1,1,4
CVD,Paralysis,0,0,1,1,0,0,1,1,0,1,1,1,11
CVD,Paralysis,0,0,1,1,0,0,1,1,1,1,1,1,244
CVD,Paralysis,0,0,1,1,0,1,0,1,0,0,0,1,3
CVD,Paralysis,0,0,1,1,0,1,0,1,0,0,1,1,2
CVD,Paralysis,0,0,1,1,0,1,0,1,1,1,1,1,63
CVD,Paralysis,0,0,1,1,1,0,0,1,0,0,0,1,1
CVD,Paralysis,0,0,1,1,1,0,0,1,1,1,1,1,6
CVD,Paralysis,0,1,0,1,0,0,1,1,0,0,0,1,6
CVD,Paralysis,0,1,0,1,0,0,1,1,0,0,1,1,1
CVD,Paralysis,0,1,0,1,0,0,1,1,0,1,1,1,2
CVD,Paralysis,0,1,0,1,0,0,1,1,1,1,1,1,186
CVD,Paralysis,0,1,0,1,0,1,0,1,1,1,1,1,51
CVD,Paralysis,0,1,0,1,1,0,0,1,0,0,0,1,1
CVD,Paralysis,0,1,0,1,1,0,0,1,1,1,1,1,10
CVD,PUD,0,0,1,1,0,0,1,1,0,0,0,1,1
CVD,PUD,0,0,1,1,0,0,1,1,0,1,1,1,5
CVD,PUD,0,0,1,1,0,0,1,1,1,1,1,1,40
CVD,PUD,0,0,1,1,0,1,0,1,0,0,0,1,9
CVD,PUD,0,0,1,1,0,1,0,1,0,0,1,1,2
CVD,PUD,0,0,1,1,0,1,0,1,0,1,1,1,2
CVD,PUD,0,0,1,1,0,1,0,1,1,1,1,1,6
CVD,PUD,0,0,1,1,1,0,0,1,1,1,1,1,2
CVD,PUD,0,1,0,1,0,0,1,1,0,0,0,1,2
CVD,PUD,0,1,0,1,0,0,1,1,0,1,1,1,2
CVD,PUD,0,1,0,1,0,0,1,1,1,1,1,1,78
CVD,PUD,0,1,0,1,0,1,0,1,0,0,0,1,3
CVD,PUD,0,1,0,1,0,1,0,1,0,0,1,1,1
CVD,PUD,0,1,0,1,0,1,0,1,0,1,1,1,2
CVD,PUD,0,1,0,1,0,1,0,1,1,1,1,1,10
CVD,PUD,0,1,0,1,1,0,0,1,1,1,1,1,1
CVD,WeightLoss,0,0,1,1,0,0,1,1,0,0,0,1,8
CVD,WeightLoss,0,0,1,1,0,0,1,1,0,0,1,1,18
CVD,WeightLoss,0,0,1,1,0,0,1,1,0,1,1,1,6
CVD,WeightLoss,0,0,1,1,0,0,1,1,1,1,1,1,191
CVD,WeightLoss,0,0,1,1,0,1,0,1,0,0,0,1,7
CVD,WeightLoss,0,0,1,1,0,1,0,1,0,1,1,1,2
CVD,WeightLoss,0,0,1,1,0,1,0,1,1,1,1,1,20
CVD,WeightLoss,0,0,1,1,1,0,0,1,1,1,1,1,1
CVD,WeightLoss,0,1,0,1,0,0,1,1,0,0,0,1,27
CVD,WeightLoss,0,1,0,1,0,0,1,1,0,0,1,1,1
CVD,WeightLoss,0,1,0,1,0,0,1,1,0,1,1,1,9
CVD,WeightLoss,0,1,0,1,0,0,1,1,1,1,1,1,197
CVD,WeightLoss,0,1,0,1,0,1,0,1,0,0,0,1,3
CVD,WeightLoss,0,1,0,1,0,1,0,1,0,1,1,1,3
CVD,WeightLoss,0,1,0,1,0,1,0,1,1,1,1,1,17
CVD,WeightLoss,0,1,0,1,1,0,0,1,1,1,1,1,13
D,Alcohol,0,0,1,1,0,0,1,1,0,1,1,1,8
D,Alcohol,0,0,1,1,0,0,1,1,1,1,1,1,26
D,Alcohol,0,0,1,1,0,1,0,1,0,0,1,1,6
D,Alcohol,0,0,1,1,0,1,0,1,0,1,1,1,3
D,Alcohol,0,0,1,1,0,1,0,1,1,1,1,1,17
D,Alcohol,0,1,0,1,0,0,1,1,1,1,1,1,15
D,Alcohol,0,1,0,1,0,1,0,1,0,1,1,1,6
D,Alcohol,0,1,0,1,0,1,0,1,1,1,1,1,3
D,Anemia,0,0,1,1,0,0,1,1,0,0,0,1,2
D,Anemia,0,0,1,1,0,0,1,1,0,0,1,1,1
D,Anemia,0,0,1,1,0,0,1,1,0,1,1,1,19
D,Anemia,0,0,1,1,0,0,1,1,1,1,1,1,36
D,Anemia,0,0,1,1,0,1,0,1,0,0,0,1,1
D,Anemia,0,0,1,1,0,1,0,1,0,0,1,1,1
D,Anemia,0,0,1,1,0,1,0,1,0,1,1,1,9
D,Anemia,0,0,1,1,0,1,0,1,1,1,1,1,11
D,Anemia,0,1,0,1,0,0,1,1,0,0,0,1,9
D,Anemia,0,1,0,1,0,0,1,1,0,1,1,1,2
D,Anemia,0,1,0,1,0,0,1,1,1,1,1,1,108
D,Anemia,0,1,0,1,0,1,0,1,0,1,1,1,6
D,Anemia,0,1,0,1,0,1,0,1,1,1,1,1,37
D,Anemia,0,1,0,1,1,0,0,1,1,1,1,1,2
D,AR,1,0,1,1,0,0,1,1,0,1,1,1,1
D,AR,1,0,1,1,0,0,1,1,1,1,1,1,41
D,AR,1,0,1,1,0,1,0,1,0,0,0,1,2
D,AR,1,0,1,1,0,1,0,1,0,1,1,1,1
D,AR,1,0,1,1,0,1,0,1,1,1,1,1,6
D,AR,1,0,1,1,1,0,0,1,1,1,1,1,1
D,AR,1,1,0,1,0,0,1,1,0,0,1,1,2
D,AR,1,1,0,1,0,0,1,1,0,1,1,1,3
D,AR,1,1,0,1,0,0,1,1,1,1,1,1,33
D,AR,1,1,0,1,0,1,0,1,1,1,1,1,11
D,AR,1,1,0,1,1,0,0,1,1,1,1,1,1
D,AS,1,0,1,1,0,0,1,1,0,0,0,1,1
D,AS,1,0,1,1,0,0,1,1,1,1,1,1,20
D,AS,1,0,1,1,0,1,0,1,0,0,1,1,1
D,AS,1,0,1,1,0,1,0,1,0,1,1,1,1
D,AS,1,0,1,1,0,1,0,1,1,1,1,1,5
D,AS,1,0,1,1,1,0,0,1,1,1,1,1,1
D,AS,1,1,0,1,0,0,1,1,0,0,1,1,1
D,AS,1,1,0,1,0,0,1,1,0,1,1,1,3
D,AS,1,1,0,1,0,0,1,1,1,1,1,1,44
D,AS,1,1,0,1,0,1,0,1,0,0,0,1,2
D,AS,1,1,0,1,0,1,0,1,1,1,1,1,18
D,AS,1,1,0,1,1,0,0,1,0,1,1,1,1
D,AS,1,1,0,1,1,0,0,1,1,1,1,1,4
D,BloodLoss,0,0,1,1,0,0,1,1,0,1,1,1,1
D,BloodLoss,0,0,1,1,0,0,1,1,1,1,1,1,25
D,BloodLoss,0,0,1,1,0,1,0,1,0,1,1,1,1
D,BloodLoss,0,0,1,1,0,1,0,1,1,1,1,1,2
D,BloodLoss,0,1,0,1,0,0,1,1,1,1,1,1,2
D,BloodLoss,0,1,0,1,0,1,0,1,1,1,1,1,1
D,BloodLoss,0,1,0,1,1,0,0,1,1,1,1,1,1
D,BP,1,0,1,1,0,0,1,1,0,0,1,1,3
D,BP,1,0,1,1,0,0,1,1,0,1,1,1,8
D,BP,1,0,1,1,0,0,1,1,1,1,1,1,67
D,BP,1,0,1,1,0,1,0,1,0,0,0,1,1
D,BP,1,0,1,1,0,1,0,1,0,0,1,1,1
D,BP,1,0,1,1,0,1,0,1,0,1,1,1,2
D,BP,1,0,1,1,0,1,0,1,1,1,1,1,13
D,BP,1,0,1,1,1,0,0,1,0,0,0,1,2
D,BP,1,0,1,1,1,0,0,1,0,1,1,1,2
D,BP,1,0,1,1,1,0,0,1,1,1,1,1,2
D,BP,1,1,0,1,0,0,1,1,0,0,0,1,4
D,BP,1,1,0,1,0,0,1,1,0,0,1,1,2
D,BP,1,1,0,1,0,0,1,1,0,1,1,1,19
D,BP,1,1,0,1,0,0,1,1,1,1,1,1,76
D,BP,1,1,0,1,0,1,0,1,0,0,0,1,4
D,BP,1,1,0,1,0,1,0,1,0,1,1,1,3
D,BP,1,1,0,1,0,1,0,1,1,1,1,1,30
D,BP,1,1,0,1,1,0,0,1,1,1,1,1,5
D,C,1,0,1,1,0,0,1,1,0,0,0,1,5
D,C,1,0,1,1,0,0,1,1,0,0,1,1,6
D,C,1,0,1,1,0,0,1,1,0,1,1,1,95
D,C,1,0,1,1,0,0,1,1,1,1,1,1,292
D,C,1,0,1,1,0,1,0,1,0,0,0,1,1
D,C,1,0,1,1,0,1,0,1,0,0,1,1,7
D,C,1,0,1,1,0,1,0,1,0,1,1,1,8
D,C,1,0,1,1,0,1,0,1,1,1,1,1,49
D,C,1,0,1,1,1,0,0,1,0,0,0,1,2
D,C,1,0,1,1,1,0,0,1,1,1,1,1,2
D,C,1,1,0,1,0,0,1,1,0,0,0,1,4
D,C,1,1,0,1,0,0,1,1,0,0,1,1,1
D,C,1,1,0,1,0,0,1,1,0,1,1,1,17
D,C,1,1,0,1,0,0,1,1,1,1,1,1,220
D,C,1,1,0,1,0,1,0,1,0,0,0,1,8
D,C,1,1,0,1,0,1,0,1,0,0,1,1,7
D,C,1,1,0,1,0,1,0,1,0,1,1,1,6
D,C,1,1,0,1,0,1,0,1,1,1,1,1,74
D,C,1,1,0,1,1,0,0,1,0,0,0,1,1
D,C,1,1,0,1,1,0,0,1,0,0,1,1,1
D,C,1,1,0,1,1,0,0,1,1,1,1,1,3
D,CKD,1,0,1,1,0,0,1,1,0,0,0,1,9
D,CKD,1,0,1,1,0,0,1,1,0,0,1,1,8
D,CKD,1,0,1,1,0,0,1,1,0,1,1,1,31
D,CKD,1,0,1,1,0,0,1,1,1,1,1,1,219
D,CKD,1,0,1,1,0,1,0,1,0,0,0,1,2
D,CKD,1,0,1,1,0,1,0,1,1,1,1,1,39
D,CKD,1,1,0,1,0,0,1,1,0,0,0,1,2
D,CKD,1,1,0,1,0,0,1,1,0,0,1,1,5
D,CKD,1,1,0,1,0,0,1,1,0,1,1,1,3
D,CKD,1,1,0,1,0,0,1,1,1,1,1,1,153
D,CKD,1,1,0,1,0,1,0,1,0,0,0,1,4
D,CKD,1,1,0,1,0,1,0,1,1,1,1,1,15
D,CKD,1,1,0,1,1,0,0,1,1,1,1,1,3
D,Coagulopathy,0,0,1,1,0,0,1,1,0,0,0,1,1
D,Coagulopathy,0,0,1,1,0,0,1,1,0,1,1,1,15
D,Coagulopathy,0,0,1,1,0,0,1,1,1,1,1,1,93
D,Coagulopathy,0,0,1,1,0,1,0,1,1,1,1,1,22
D,Coagulopathy,0,1,0,1,0,0,1,1,0,0,0,1,1
D,Coagulopathy,0,1,0,1,0,0,1,1,1,1,1,1,31
D,Coagulopathy,0,1,0,1,0,1,0,1,0,1,1,1,1
D,Coagulopathy,0,1,0,1,0,1,0,1,1,1,1,1,13
D,Coagulopathy,0,1,0,1,1,0,0,1,0,1,1,1,1
D,Coagulopathy,0,1,0,1,1,0,0,1,1,1,1,1,2
D,COPD,1,0,1,1,0,0,1,1,0,0,1,1,1
D,COPD,1,0,1,1,0,0,1,1,0,1,1,1,30
D,COPD,1,0,1,1,0,0,1,1,1,1,1,1,79
D,COPD,1,0,1,1,0,1,0,1,0,1,1,1,2
D,COPD,1,0,1,1,0,1,0,1,1,1,1,1,3
D,COPD,1,1,0,1,0,0,1,1,0,0,1,1,1
D,COPD,1,1,0,1,0,0,1,1,0,1,1,1,4
D,COPD,1,1,0,1,0,0,1,1,1,1,1,1,34
D,COPD,1,1,0,1,0,1,0,1,0,0,1,1,1
D,COPD,1,1,0,1,0,1,0,1,1,1,1,1,3
D,CVD,1,0,1,1,0,0,1,1,0,0,0,1,15
D,CVD,1,0,1,1,0,0,1,1,0,0,1,1,7
D,CVD,1,0,1,1,0,0,1,1,0,1,1,1,80
D,CVD,1,0,1,1,0,0,1,1,1,1,1,1,736
D,CVD,1,0,1,1,0,1,0,1,0,0,0,1,19
D,CVD,1,0,1,1,0,1,0,1,0,0,1,1,3
D,CVD,1,0,1,1,0,1,0,1,0,1,1,1,30
D,CVD,1,0,1,1,0,1,0,1,1,1,1,1,236
D,CVD,1,0,1,1,1,0,0,1,0,1,1,1,1
D,CVD,1,0,1,1,1,0,0,1,1,1,1,1,9
D,CVD,1,1,0,1,0,0,1,1,0,0,0,1,9
D,CVD,1,1,0,1,0,0,1,1,0,0,1,1,11
D,CVD,1,1,0,1,0,0,1,1,0,1,1,1,30
D,CVD,1,1,0,1,0,0,1,1,1,1,1,1,505
D,CVD,1,1,0,1,0,1,0,1,0,0,0,1,8
D,CVD,1,1,0,1,0,1,0,1,0,0,1,1,7
D,CVD,1,1,0,1,0,1,0,1,0,1,1,1,12
D,CVD,1,1,0,1,0,1,0,1,1,1,1,1,148
D,CVD,1,1,0,1,1,0,0,1,0,0,0,1,2
D,CVD,1,1,0,1,1,0,0,1,0,0,1,1,1
D,CVD,1,1,0,1,1,0,0,1,0,1,1,1,2
D,CVD,1,1,0,1,1,0,0,1,1,1,1,1,12
D,Drugs,0,0,1,1,0,0,1,1,1,1,1,1,38
D,Drugs,0,0,1,1,0,1,0,1,0,1,1,1,3
D,Drugs,0,0,1,1,0,1,0,1,1,1,1,1,6
D,Drugs,0,0,1,1,1,0,0,1,1,1,1,1,3
D,Drugs,0,1,0,1,0,0,1,1,1,1,1,1,4
D,Drugs,0,1,0,1,1,0,0,1,1,1,1,1,3
D,FluidsLytes,0,0,1,1,0,0,1,1,0,0,0,1,9
