cd_from,cd_to,cd_from_to,is_chronic_path,gender,age_group,data_use,instance
C,Coagulopathy,C-->Coagulopathy,0,F,All Age,Age Group,106
C,Coagulopathy,C-->Coagulopathy,0,M,< 40,Age Group,13
C,Coagulopathy,C-->Coagulopathy,0,M,> 60,Age Group,191
C,Coagulopathy,C-->Coagulopathy,0,M,40 to 60,Age Group,27
C,Coagulopathy,C-->Coagulopathy,0,M,All Age,Age Group,231
C,COPD,C-->COPD,1,All Sex,< 40,Age Group,2
C,COPD,C-->COPD,1,All Sex,> 60,Age Group,129
C,COPD,C-->COPD,1,All Sex,40 to 60,Age Group,9
C,COPD,C-->COPD,1,All Sex,All Age,Age Group,140
C,COPD,C-->COPD,1,F,> 60,Age Group,57
C,COPD,C-->COPD,1,F,40 to 60,Age Group,5
C,COPD,C-->COPD,1,F,All Age,Age Group,62
C,COPD,C-->COPD,1,M,< 40,Age Group,2
C,COPD,C-->COPD,1,M,> 60,Age Group,72
C,COPD,C-->COPD,1,M,40 to 60,Age Group,4
C,COPD,C-->COPD,1,M,All Age,Age Group,78
C,CVD,C-->CVD,1,All Sex,< 40,Age Group,26
C,CVD,C-->CVD,1,All Sex,> 60,Age Group,1053
C,CVD,C-->CVD,1,All Sex,40 to 60,Age Group,281
C,CVD,C-->CVD,1,All Sex,All Age,Age Group,1360
C,CVD,C-->CVD,1,F,< 40,Age Group,11
C,CVD,C-->CVD,1,F,> 60,Age Group,412
C,CVD,C-->CVD,1,F,40 to 60,Age Group,138
C,CVD,C-->CVD,1,F,All Age,Age Group,561
C,CVD,C-->CVD,1,M,< 40,Age Group,15
C,CVD,C-->CVD,1,M,> 60,Age Group,641
C,CVD,C-->CVD,1,M,40 to 60,Age Group,143
C,CVD,C-->CVD,1,M,All Age,Age Group,799
C,D,C-->D,1,All Sex,< 40,Age Group,15
C,D,C-->D,1,All Sex,> 60,Age Group,573
C,D,C-->D,1,All Sex,40 to 60,Age Group,184
C,D,C-->D,1,All Sex,All Age,Age Group,772
C,D,C-->D,1,F,< 40,Age Group,11
C,D,C-->D,1,F,> 60,Age Group,212
C,D,C-->D,1,F,40 to 60,Age Group,107
C,D,C-->D,1,F,All Age,Age Group,330
C,D,C-->D,1,M,< 40,Age Group,4
C,D,C-->D,1,M,> 60,Age Group,361
C,D,C-->D,1,M,40 to 60,Age Group,77
C,D,C-->D,1,M,All Age,Age Group,442
C,Drugs,C-->Drugs,0,All Sex,> 60,Age Group,11
C,Drugs,C-->Drugs,0,All Sex,40 to 60,Age Group,3
C,Drugs,C-->Drugs,0,All Sex,All Age,Age Group,14
C,Drugs,C-->Drugs,0,F,> 60,Age Group,4
C,Drugs,C-->Drugs,0,F,40 to 60,Age Group,1
C,Drugs,C-->Drugs,0,F,All Age,Age Group,5
C,Drugs,C-->Drugs,0,M,> 60,Age Group,7
C,Drugs,C-->Drugs,0,M,40 to 60,Age Group,2
C,Drugs,C-->Drugs,0,M,All Age,Age Group,9
C,FluidsLytes,C-->FluidsLytes,0,All Sex,< 40,Age Group,45
C,FluidsLytes,C-->FluidsLytes,0,All Sex,> 60,Age Group,680
C,FluidsLytes,C-->FluidsLytes,0,All Sex,40 to 60,Age Group,220
C,FluidsLytes,C-->FluidsLytes,0,All Sex,All Age,Age Group,945
C,FluidsLytes,C-->FluidsLytes,0,F,< 40,Age Group,21
C,FluidsLytes,C-->FluidsLytes,0,F,> 60,Age Group,268
C,FluidsLytes,C-->FluidsLytes,0,F,40 to 60,Age Group,124
C,FluidsLytes,C-->FluidsLytes,0,F,All Age,Age Group,413
C,FluidsLytes,C-->FluidsLytes,0,M,< 40,Age Group,24
C,FluidsLytes,C-->FluidsLytes,0,M,> 60,Age Group,412
C,FluidsLytes,C-->FluidsLytes,0,M,40 to 60,Age Group,96
C,FluidsLytes,C-->FluidsLytes,0,M,All Age,Age Group,532
C,G,C-->G,1,All Sex,> 60,Age Group,38
C,G,C-->G,1,All Sex,40 to 60,Age Group,6
C,G,C-->G,1,All Sex,All Age,Age Group,44
C,G,C-->G,1,F,> 60,Age Group,5
C,G,C-->G,1,F,40 to 60,Age Group,4
C,G,C-->G,1,F,All Age,Age Group,9
C,G,C-->G,1,M,> 60,Age Group,33
C,G,C-->G,1,M,40 to 60,Age Group,2
C,G,C-->G,1,M,All Age,Age Group,35
C,HIV,C-->HIV,0,All Sex,< 40,Age Group,2
C,HIV,C-->HIV,0,All Sex,40 to 60,Age Group,2
C,HIV,C-->HIV,0,All Sex,All Age,Age Group,4
C,HIV,C-->HIV,0,F,40 to 60,Age Group,2
C,HIV,C-->HIV,0,F,All Age,Age Group,2
C,HIV,C-->HIV,0,M,< 40,Age Group,2
C,HIV,C-->HIV,0,M,All Age,Age Group,2
C,Hypothyroid,C-->Hypothyroid,0,All Sex,< 40,Age Group,4
C,Hypothyroid,C-->Hypothyroid,0,All Sex,> 60,Age Group,11
C,Hypothyroid,C-->Hypothyroid,0,All Sex,40 to 60,Age Group,1
C,Hypothyroid,C-->Hypothyroid,0,All Sex,All Age,Age Group,16
C,Hypothyroid,C-->Hypothyroid,0,F,< 40,Age Group,4
C,Hypothyroid,C-->Hypothyroid,0,F,> 60,Age Group,4
C,Hypothyroid,C-->Hypothyroid,0,F,40 to 60,Age Group,1
C,Hypothyroid,C-->Hypothyroid,0,F,All Age,Age Group,9
C,Hypothyroid,C-->Hypothyroid,0,M,> 60,Age Group,7
C,Hypothyroid,C-->Hypothyroid,0,M,All Age,Age Group,7
C,Liver,C-->Liver,0,All Sex,< 40,Age Group,8
C,Liver,C-->Liver,0,All Sex,> 60,Age Group,136
C,Liver,C-->Liver,0,All Sex,40 to 60,Age Group,44
C,Liver,C-->Liver,0,All Sex,All Age,Age Group,188
C,Liver,C-->Liver,0,F,< 40,Age Group,5
C,Liver,C-->Liver,0,F,> 60,Age Group,27
C,Liver,C-->Liver,0,F,40 to 60,Age Group,33
C,Liver,C-->Liver,0,F,All Age,Age Group,65
C,Liver,C-->Liver,0,M,< 40,Age Group,3
C,Liver,C-->Liver,0,M,> 60,Age Group,109
C,Liver,C-->Liver,0,M,40 to 60,Age Group,11
C,Liver,C-->Liver,0,M,All Age,Age Group,123
C,MHC,C-->MHC,1,All Sex,< 40,Age Group,14
C,MHC,C-->MHC,1,All Sex,> 60,Age Group,136
C,MHC,C-->MHC,1,All Sex,40 to 60,Age Group,73
C,MHC,C-->MHC,1,All Sex,All Age,Age Group,223
C,MHC,C-->MHC,1,F,< 40,Age Group,11
C,MHC,C-->MHC,1,F,> 60,Age Group,86
C,MHC,C-->MHC,1,F,40 to 60,Age Group,41
C,MHC,C-->MHC,1,F,All Age,Age Group,138
C,MHC,C-->MHC,1,M,< 40,Age Group,3
C,MHC,C-->MHC,1,M,> 60,Age Group,50
C,MHC,C-->MHC,1,M,40 to 60,Age Group,32
C,MHC,C-->MHC,1,M,All Age,Age Group,85
C,NeuroOther,C-->NeuroOther,0,All Sex,< 40,Age Group,13
C,NeuroOther,C-->NeuroOther,0,All Sex,> 60,Age Group,144
C,NeuroOther,C-->NeuroOther,0,All Sex,40 to 60,Age Group,63
C,NeuroOther,C-->NeuroOther,0,All Sex,All Age,Age Group,220
C,NeuroOther,C-->NeuroOther,0,F,< 40,Age Group,9
C,NeuroOther,C-->NeuroOther,0,F,> 60,Age Group,51
C,NeuroOther,C-->NeuroOther,0,F,40 to 60,Age Group,34
C,NeuroOther,C-->NeuroOther,0,F,All Age,Age Group,94
C,NeuroOther,C-->NeuroOther,0,M,< 40,Age Group,4
C,NeuroOther,C-->NeuroOther,0,M,> 60,Age Group,93
C,NeuroOther,C-->NeuroOther,0,M,40 to 60,Age Group,29
C,NeuroOther,C-->NeuroOther,0,M,All Age,Age Group,126
C,Obesity,C-->Obesity,0,All Sex,< 40,Age Group,1
C,Obesity,C-->Obesity,0,All Sex,> 60,Age Group,39
C,Obesity,C-->Obesity,0,All Sex,40 to 60,Age Group,41
C,Obesity,C-->Obesity,0,All Sex,All Age,Age Group,81
C,Obesity,C-->Obesity,0,F,< 40,Age Group,1
C,Obesity,C-->Obesity,0,F,> 60,Age Group,10
C,Obesity,C-->Obesity,0,F,40 to 60,Age Group,26
C,Obesity,C-->Obesity,0,F,All Age,Age Group,37
C,Obesity,C-->Obesity,0,M,> 60,Age Group,29
C,Obesity,C-->Obesity,0,M,40 to 60,Age Group,15
C,Obesity,C-->Obesity,0,M,All Age,Age Group,44
C,Osteo,C-->Osteo,1,All Sex,< 40,Age Group,19
C,Osteo,C-->Osteo,1,All Sex,> 60,Age Group,254
C,Osteo,C-->Osteo,1,All Sex,40 to 60,Age Group,171
C,Osteo,C-->Osteo,1,All Sex,All Age,Age Group,444
C,Osteo,C-->Osteo,1,F,< 40,Age Group,12
C,Osteo,C-->Osteo,1,F,> 60,Age Group,92
C,Osteo,C-->Osteo,1,F,40 to 60,Age Group,81
C,Osteo,C-->Osteo,1,F,All Age,Age Group,185
C,Osteo,C-->Osteo,1,M,< 40,Age Group,7
C,Osteo,C-->Osteo,1,M,> 60,Age Group,162
C,Osteo,C-->Osteo,1,M,40 to 60,Age Group,90
C,Osteo,C-->Osteo,1,M,All Age,Age Group,259
C,Paralysis,C-->Paralysis,0,All Sex,< 40,Age Group,9
C,Paralysis,C-->Paralysis,0,All Sex,> 60,Age Group,119
C,Paralysis,C-->Paralysis,0,All Sex,40 to 60,Age Group,31
C,Paralysis,C-->Paralysis,0,All Sex,All Age,Age Group,159
C,Paralysis,C-->Paralysis,0,F,< 40,Age Group,5
C,Paralysis,C-->Paralysis,0,F,> 60,Age Group,26
C,Paralysis,C-->Paralysis,0,F,40 to 60,Age Group,16
C,Paralysis,C-->Paralysis,0,F,All Age,Age Group,47
C,Paralysis,C-->Paralysis,0,M,< 40,Age Group,4
C,Paralysis,C-->Paralysis,0,M,> 60,Age Group,93
C,Paralysis,C-->Paralysis,0,M,40 to 60,Age Group,15
C,Paralysis,C-->Paralysis,0,M,All Age,Age Group,112
C,PUD,C-->PUD,0,All Sex,< 40,Age Group,2
C,PUD,C-->PUD,0,All Sex,> 60,Age Group,28
C,PUD,C-->PUD,0,All Sex,40 to 60,Age Group,10
C,PUD,C-->PUD,0,All Sex,All Age,Age Group,40
C,PUD,C-->PUD,0,F,> 60,Age Group,14
C,PUD,C-->PUD,0,F,40 to 60,Age Group,9
C,PUD,C-->PUD,0,F,All Age,Age Group,23
C,PUD,C-->PUD,0,M,< 40,Age Group,2
C,PUD,C-->PUD,0,M,> 60,Age Group,14
C,PUD,C-->PUD,0,M,40 to 60,Age Group,1
C,PUD,C-->PUD,0,M,All Age,Age Group,17
C,WeightLoss,C-->WeightLoss,0,All Sex,< 40,Age Group,12
C,WeightLoss,C-->WeightLoss,0,All Sex,> 60,Age Group,353
C,WeightLoss,C-->WeightLoss,0,All Sex,40 to 60,Age Group,94
C,WeightLoss,C-->WeightLoss,0,All Sex,All Age,Age Group,459
C,WeightLoss,C-->WeightLoss,0,F,< 40,Age Group,2
C,WeightLoss,C-->WeightLoss,0,F,> 60,Age Group,191
C,WeightLoss,C-->WeightLoss,0,F,40 to 60,Age Group,44
C,WeightLoss,C-->WeightLoss,0,F,All Age,Age Group,237
C,WeightLoss,C-->WeightLoss,0,M,< 40,Age Group,10
C,WeightLoss,C-->WeightLoss,0,M,> 60,Age Group,162
C,WeightLoss,C-->WeightLoss,0,M,40 to 60,Age Group,50
C,WeightLoss,C-->WeightLoss,0,M,All Age,Age Group,222
CKD,Alcohol,CKD-->Alcohol,0,All Sex,> 60,Age Group,6
CKD,Alcohol,CKD-->Alcohol,0,All Sex,All Age,Age Group,6
CKD,Alcohol,CKD-->Alcohol,0,M,> 60,Age Group,6
CKD,Alcohol,CKD-->Alcohol,0,M,All Age,Age Group,6
CKD,Anemia,CKD-->Anemia,0,All Sex,< 40,Age Group,2
CKD,Anemia,CKD-->Anemia,0,All Sex,> 60,Age Group,187
CKD,Anemia,CKD-->Anemia,0,All Sex,40 to 60,Age Group,5
CKD,Anemia,CKD-->Anemia,0,All Sex,All Age,Age Group,194
CKD,Anemia,CKD-->Anemia,0,F,< 40,Age Group,2
CKD,Anemia,CKD-->Anemia,0,F,> 60,Age Group,106
CKD,Anemia,CKD-->Anemia,0,F,40 to 60,Age Group,1
CKD,Anemia,CKD-->Anemia,0,F,All Age,Age Group,109
CKD,Anemia,CKD-->Anemia,0,M,> 60,Age Group,81
CKD,Anemia,CKD-->Anemia,0,M,40 to 60,Age Group,4
CKD,Anemia,CKD-->Anemia,0,M,All Age,Age Group,85
CKD,AR,CKD-->AR,1,All Sex,> 60,Age Group,33
CKD,AR,CKD-->AR,1,All Sex,40 to 60,Age Group,3
CKD,AR,CKD-->AR,1,All Sex,All Age,Age Group,36
CKD,AR,CKD-->AR,1,F,> 60,Age Group,26
CKD,AR,CKD-->AR,1,F,All Age,Age Group,26
CKD,AR,CKD-->AR,1,M,> 60,Age Group,7
CKD,AR,CKD-->AR,1,M,40 to 60,Age Group,3
CKD,AR,CKD-->AR,1,M,All Age,Age Group,10
CKD,AS,CKD-->AS,1,All Sex,> 60,Age Group,9
CKD,AS,CKD-->AS,1,All Sex,All Age,Age Group,9
CKD,AS,CKD-->AS,1,F,> 60,Age Group,8
CKD,AS,CKD-->AS,1,F,All Age,Age Group,8
CKD,AS,CKD-->AS,1,M,> 60,Age Group,1
CKD,AS,CKD-->AS,1,M,All Age,Age Group,1
CKD,BloodLoss,CKD-->BloodLoss,0,All Sex,> 60,Age Group,37
CKD,BloodLoss,CKD-->BloodLoss,0,All Sex,40 to 60,Age Group,12
CKD,BloodLoss,CKD-->BloodLoss,0,All Sex,All Age,Age Group,49
CKD,BloodLoss,CKD-->BloodLoss,0,F,> 60,Age Group,5
CKD,BloodLoss,CKD-->BloodLoss,0,F,All Age,Age Group,5
CKD,BloodLoss,CKD-->BloodLoss,0,M,> 60,Age Group,32
CKD,BloodLoss,CKD-->BloodLoss,0,M,40 to 60,Age Group,12
CKD,BloodLoss,CKD-->BloodLoss,0,M,All Age,Age Group,44
CKD,BP,CKD-->BP,1,All Sex,> 60,Age Group,227
CKD,BP,CKD-->BP,1,All Sex,40 to 60,Age Group,9
CKD,BP,CKD-->BP,1,All Sex,All Age,Age Group,236
CKD,BP,CKD-->BP,1,F,> 60,Age Group,175
CKD,BP,CKD-->BP,1,F,40 to 60,Age Group,5
CKD,BP,CKD-->BP,1,F,All Age,Age Group,180
CKD,BP,CKD-->BP,1,M,> 60,Age Group,52
CKD,BP,CKD-->BP,1,M,40 to 60,Age Group,4
CKD,BP,CKD-->BP,1,M,All Age,Age Group,56
CKD,C,CKD-->C,1,All Sex,> 60,Age Group,200
CKD,C,CKD-->C,1,All Sex,40 to 60,Age Group,10
CKD,C,CKD-->C,1,All Sex,All Age,Age Group,210
CKD,C,CKD-->C,1,F,> 60,Age Group,41
CKD,C,CKD-->C,1,F,40 to 60,Age Group,4
CKD,C,CKD-->C,1,F,All Age,Age Group,45
CKD,C,CKD-->C,1,M,> 60,Age Group,159
CKD,C,CKD-->C,1,M,40 to 60,Age Group,6
CKD,C,CKD-->C,1,M,All Age,Age Group,165
CKD,Coagulopathy,CKD-->Coagulopathy,0,All Sex,> 60,Age Group,134
CKD,Coagulopathy,CKD-->Coagulopathy,0,All Sex,40 to 60,Age Group,20
CKD,Coagulopathy,CKD-->Coagulopathy,0,All Sex,All Age,Age Group,154
CKD,Coagulopathy,CKD-->Coagulopathy,0,F,> 60,Age Group,28
CKD,Coagulopathy,CKD-->Coagulopathy,0,F,40 to 60,Age Group,2
CKD,Coagulopathy,CKD-->Coagulopathy,0,F,All Age,Age Group,30
CKD,Coagulopathy,CKD-->Coagulopathy,0,M,> 60,Age Group,106
CKD,Coagulopathy,CKD-->Coagulopathy,0,M,40 to 60,Age Group,18
CKD,Coagulopathy,CKD-->Coagulopathy,0,M,All Age,Age Group,124
CKD,COPD,CKD-->COPD,1,All Sex,> 60,Age Group,159
CKD,COPD,CKD-->COPD,1,All Sex,40 to 60,Age Group,2
CKD,COPD,CKD-->COPD,1,All Sex,All Age,Age Group,161
CKD,COPD,CKD-->COPD,1,F,> 60,Age Group,35
CKD,COPD,CKD-->COPD,1,F,40 to 60,Age Group,2
CKD,COPD,CKD-->COPD,1,F,All Age,Age Group,37
CKD,COPD,CKD-->COPD,1,M,> 60,Age Group,124
CKD,COPD,CKD-->COPD,1,M,All Age,Age Group,124
CKD,CVD,CKD-->CVD,1,All Sex,< 40,Age Group,23
CKD,CVD,CKD-->CVD,1,All Sex,> 60,Age Group,631
CKD,CVD,CKD-->CVD,1,All Sex,40 to 60,Age Group,80
CKD,CVD,CKD-->CVD,1,All Sex,All Age,Age Group,734
CKD,CVD,CKD-->CVD,1,F,< 40,Age Group,9
CKD,CVD,CKD-->CVD,1,F,> 60,Age Group,348
CKD,CVD,CKD-->CVD,1,F,40 to 60,Age Group,27
CKD,CVD,CKD-->CVD,1,F,All Age,Age Group,384
CKD,CVD,CKD-->CVD,1,M,< 40,Age Group,14
CKD,CVD,CKD-->CVD,1,M,> 60,Age Group,283
CKD,CVD,CKD-->CVD,1,M,40 to 60,Age Group,53
CKD,CVD,CKD-->CVD,1,M,All Age,Age Group,350
CKD,D,CKD-->D,1,All Sex,< 40,Age Group,3
CKD,D,CKD-->D,1,All Sex,> 60,Age Group,295
CKD,D,CKD-->D,1,All Sex,40 to 60,Age Group,44
CKD,D,CKD-->D,1,All Sex,All Age,Age Group,342
CKD,D,CKD-->D,1,F,< 40,Age Group,3
CKD,D,CKD-->D,1,F,> 60,Age Group,120
CKD,D,CKD-->D,1,F,40 to 60,Age Group,10
CKD,D,CKD-->D,1,F,All Age,Age Group,133
CKD,D,CKD-->D,1,M,> 60,Age Group,175
CKD,D,CKD-->D,1,M,40 to 60,Age Group,34
CKD,D,CKD-->D,1,M,All Age,Age Group,209
CKD,Drugs,CKD-->Drugs,0,All Sex,40 to 60,Age Group,1
CKD,Drugs,CKD-->Drugs,0,All Sex,All Age,Age Group,1
CKD,Drugs,CKD-->Drugs,0,M,40 to 60,Age Group,1
CKD,Drugs,CKD-->Drugs,0,M,All Age,Age Group,1
CKD,FluidsLytes,CKD-->FluidsLytes,0,All Sex,< 40,Age Group,19
CKD,FluidsLytes,CKD-->FluidsLytes,0,All Sex,> 60,Age Group,631
CKD,FluidsLytes,CKD-->FluidsLytes,0,All Sex,40 to 60,Age Group,91
CKD,FluidsLytes,CKD-->FluidsLytes,0,All Sex,All Age,Age Group,741
CKD,FluidsLytes,CKD-->FluidsLytes,0,F,< 40,Age Group,5
CKD,FluidsLytes,CKD-->FluidsLytes,0,F,> 60,Age Group,343
CKD,FluidsLytes,CKD-->FluidsLytes,0,F,40 to 60,Age Group,46
CKD,FluidsLytes,CKD-->FluidsLytes,0,F,All Age,Age Group,394
CKD,FluidsLytes,CKD-->FluidsLytes,0,M,< 40,Age Group,14
CKD,FluidsLytes,CKD-->FluidsLytes,0,M,> 60,Age Group,288
CKD,FluidsLytes,CKD-->FluidsLytes,0,M,40 to 60,Age Group,45
CKD,FluidsLytes,CKD-->FluidsLytes,0,M,All Age,Age Group,347
CKD,G,CKD-->G,1,All Sex,< 40,Age Group,6
CKD,G,CKD-->G,1,All Sex,> 60,Age Group,43
CKD,G,CKD-->G,1,All Sex,40 to 60,Age Group,8
CKD,G,CKD-->G,1,All Sex,All Age,Age Group,57
CKD,G,CKD-->G,1,F,> 60,Age Group,12
CKD,G,CKD-->G,1,F,All Age,Age Group,12
CKD,G,CKD-->G,1,M,< 40,Age Group,6
CKD,G,CKD-->G,1,M,> 60,Age Group,31
CKD,G,CKD-->G,1,M,40 to 60,Age Group,8
CKD,G,CKD-->G,1,M,All Age,Age Group,45
CKD,HIV,CKD-->HIV,0,All Sex,40 to 60,Age Group,2
CKD,HIV,CKD-->HIV,0,All Sex,All Age,Age Group,2
CKD,HIV,CKD-->HIV,0,M,40 to 60,Age Group,2
CKD,HIV,CKD-->HIV,0,M,All Age,Age Group,2
CKD,Hypothyroid,CKD-->Hypothyroid,0,All Sex,> 60,Age Group,8
CKD,Hypothyroid,CKD-->Hypothyroid,0,All Sex,40 to 60,Age Group,24
CKD,Hypothyroid,CKD-->Hypothyroid,0,All Sex,All Age,Age Group,32
CKD,Hypothyroid,CKD-->Hypothyroid,0,F,> 60,Age Group,8
CKD,Hypothyroid,CKD-->Hypothyroid,0,F,40 to 60,Age Group,24
CKD,Hypothyroid,CKD-->Hypothyroid,0,F,All Age,Age Group,32
CKD,Liver,CKD-->Liver,0,All Sex,< 40,Age Group,2
CKD,Liver,CKD-->Liver,0,All Sex,> 60,Age Group,30
CKD,Liver,CKD-->Liver,0,All Sex,40 to 60,Age Group,2
CKD,Liver,CKD-->Liver,0,All Sex,All Age,Age Group,34
CKD,Liver,CKD-->Liver,0,F,> 60,Age Group,9
CKD,Liver,CKD-->Liver,0,F,All Age,Age Group,9
CKD,Liver,CKD-->Liver,0,M,< 40,Age Group,2
CKD,Liver,CKD-->Liver,0,M,> 60,Age Group,21
CKD,Liver,CKD-->Liver,0,M,40 to 60,Age Group,2
CKD,Liver,CKD-->Liver,0,M,All Age,Age Group,25
CKD,MHC,CKD-->MHC,1,All Sex,> 60,Age Group,93
CKD,MHC,CKD-->MHC,1,All Sex,40 to 60,Age Group,7
CKD,MHC,CKD-->MHC,1,All Sex,All Age,Age Group,100
CKD,MHC,CKD-->MHC,1,F,> 60,Age Group,49
CKD,MHC,CKD-->MHC,1,F,40 to 60,Age Group,1
CKD,MHC,CKD-->MHC,1,F,All Age,Age Group,50
CKD,MHC,CKD-->MHC,1,M,> 60,Age Group,44
CKD,MHC,CKD-->MHC,1,M,40 to 60,Age Group,6
CKD,MHC,CKD-->MHC,1,M,All Age,Age Group,50
CKD,NeuroOther,CKD-->NeuroOther,0,All Sex,< 40,Age Group,1
CKD,NeuroOther,CKD-->NeuroOther,0,All Sex,> 60,Age Group,67
CKD,NeuroOther,CKD-->NeuroOther,0,All Sex,40 to 60,Age Group,20
CKD,NeuroOther,CKD-->NeuroOther,0,All Sex,All Age,Age Group,88
CKD,NeuroOther,CKD-->NeuroOther,0,F,> 60,Age Group,17
CKD,NeuroOther,CKD-->NeuroOther,0,F,All Age,Age Group,17
CKD,NeuroOther,CKD-->NeuroOther,0,M,< 40,Age Group,1
CKD,NeuroOther,CKD-->NeuroOther,0,M,> 60,Age Group,50
CKD,NeuroOther,CKD-->NeuroOther,0,M,40 to 60,Age Group,20
CKD,NeuroOther,CKD-->NeuroOther,0,M,All Age,Age Group,71
CKD,Obesity,CKD-->Obesity,0,All Sex,> 60,Age Group,43
CKD,Obesity,CKD-->Obesity,0,All Sex,40 to 60,Age Group,2
CKD,Obesity,CKD-->Obesity,0,All Sex,All Age,Age Group,45
CKD,Obesity,CKD-->Obesity,0,F,> 60,Age Group,14
CKD,Obesity,CKD-->Obesity,0,F,40 to 60,Age Group,2
CKD,Obesity,CKD-->Obesity,0,F,All Age,Age Group,16
CKD,Obesity,CKD-->Obesity,0,M,> 60,Age Group,29
CKD,Obesity,CKD-->Obesity,0,M,All Age,Age Group,29
CKD,Osteo,CKD-->Osteo,1,All Sex,< 40,Age Group,1
CKD,Osteo,CKD-->Osteo,1,All Sex,> 60,Age Group,20
CKD,Osteo,CKD-->Osteo,1,All Sex,All Age,Age Group,21
CKD,Osteo,CKD-->Osteo,1,F,> 60,Age Group,17
CKD,Osteo,CKD-->Osteo,1,F,All Age,Age Group,17
CKD,Osteo,CKD-->Osteo,1,M,< 40,Age Group,1
CKD,Osteo,CKD-->Osteo,1,M,> 60,Age Group,3
CKD,Osteo,CKD-->Osteo,1,M,All Age,Age Group,4
CKD,Paralysis,CKD-->Paralysis,0,All Sex,> 60,Age Group,31
CKD,Paralysis,CKD-->Paralysis,0,All Sex,All Age,Age Group,31
CKD,Paralysis,CKD-->Paralysis,0,F,> 60,Age Group,22
CKD,Paralysis,CKD-->Paralysis,0,F,All Age,Age Group,22
CKD,Paralysis,CKD-->Paralysis,0,M,> 60,Age Group,9
CKD,Paralysis,CKD-->Paralysis,0,M,All Age,Age Group,9
CKD,PUD,CKD-->PUD,0,All Sex,> 60,Age Group,18
CKD,PUD,CKD-->PUD,0,All Sex,40 to 60,Age Group,1
CKD,PUD,CKD-->PUD,0,All Sex,All Age,Age Group,19
CKD,PUD,CKD-->PUD,0,M,> 60,Age Group,18
CKD,PUD,CKD-->PUD,0,M,40 to 60,Age Group,1
CKD,PUD,CKD-->PUD,0,M,All Age,Age Group,19
CKD,WeightLoss,CKD-->WeightLoss,0,All Sex,< 40,Age Group,2
CKD,WeightLoss,CKD-->WeightLoss,0,All Sex,> 60,Age Group,96
CKD,WeightLoss,CKD-->WeightLoss,0,All Sex,40 to 60,Age Group,7
CKD,WeightLoss,CKD-->WeightLoss,0,All Sex,All Age,Age Group,105
CKD,WeightLoss,CKD-->WeightLoss,0,F,< 40,Age Group,2
CKD,WeightLoss,CKD-->WeightLoss,0,F,> 60,Age Group,38
CKD,WeightLoss,CKD-->WeightLoss,0,F,40 to 60,Age Group,6
CKD,WeightLoss,CKD-->WeightLoss,0,F,All Age,Age Group,46
CKD,WeightLoss,CKD-->WeightLoss,0,M,> 60,Age Group,58
CKD,WeightLoss,CKD-->WeightLoss,0,M,40 to 60,Age Group,1
CKD,WeightLoss,CKD-->WeightLoss,0,M,All Age,Age Group,59
Coagulopathy,Alcohol,Coagulopathy-->Alcohol,0,All Sex,< 40,Age Group,1
Coagulopathy,Alcohol,Coagulopathy-->Alcohol,0,All Sex,> 60,Age Group,32
Coagulopathy,Alcohol,Coagulopathy-->Alcohol,0,All Sex,40 to 60,Age Group,1
Coagulopathy,Alcohol,Coagulopathy-->Alcohol,0,All Sex,All Age,Age Group,34
Coagulopathy,Alcohol,Coagulopathy-->Alcohol,0,F,< 40,Age Group,1
Coagulopathy,Alcohol,Coagulopathy-->Alcohol,0,F,40 to 60,Age Group,1
Coagulopathy,Alcohol,Coagulopathy-->Alcohol,0,F,All Age,Age Group,2
Coagulopathy,Alcohol,Coagulopathy-->Alcohol,0,M,> 60,Age Group,32
Coagulopathy,Alcohol,Coagulopathy-->Alcohol,0,M,All Age,Age Group,32
Coagulopathy,Anemia,Coagulopathy-->Anemia,0,All Sex,< 40,Age Group,1
Coagulopathy,Anemia,Coagulopathy-->Anemia,0,All Sex,> 60,Age Group,49
Coagulopathy,Anemia,Coagulopathy-->Anemia,0,All Sex,40 to 60,Age Group,25
Coagulopathy,Anemia,Coagulopathy-->Anemia,0,All Sex,All Age,Age Group,75
Coagulopathy,Anemia,Coagulopathy-->Anemia,0,F,< 40,Age Group,1
Coagulopathy,Anemia,Coagulopathy-->Anemia,0,F,> 60,Age Group,12
Coagulopathy,Anemia,Coagulopathy-->Anemia,0,F,40 to 60,Age Group,24
Coagulopathy,Anemia,Coagulopathy-->Anemia,0,F,All Age,Age Group,37
Coagulopathy,Anemia,Coagulopathy-->Anemia,0,M,> 60,Age Group,37
Coagulopathy,Anemia,Coagulopathy-->Anemia,0,M,40 to 60,Age Group,1
Coagulopathy,Anemia,Coagulopathy-->Anemia,0,M,All Age,Age Group,38
Coagulopathy,AR,Coagulopathy-->AR,0,All Sex,< 40,Age Group,1
Coagulopathy,AR,Coagulopathy-->AR,0,All Sex,> 60,Age Group,23
Coagulopathy,AR,Coagulopathy-->AR,0,All Sex,40 to 60,Age Group,1
Coagulopathy,AR,Coagulopathy-->AR,0,All Sex,All Age,Age Group,25
Coagulopathy,AR,Coagulopathy-->AR,0,F,> 60,Age Group,7
Coagulopathy,AR,Coagulopathy-->AR,0,F,40 to 60,Age Group,1
Coagulopathy,AR,Coagulopathy-->AR,0,F,All Age,Age Group,8
